index,comments,time
7718,我十八岁  我看不懂  但我心生敬意,28天前发布
7719,我总感觉你是唐浩老师，我不知道是不是？,28天前发布
7720,请恕我真的感受不到激励，看完之后泪流满面，内心只有巨大的悲怮之情。对于二舅因腿伤没能继续接受教育这件事，感触尤为深刻。确实，二舅的故事是每个普通人的倒影，我的父亲年少时也同二舅一样，中学时因为我爷爷不慎在苹果园中落入洞中摔伤了腿，巨额的医药费让贫寒的家庭无力支付学费，我的父亲因此辍学，大学成为了他此生的遗憾，他现在也如二舅般全能，也如二舅般继续前行，可我时常也会去想，假如当年，爷爷没去苹果园区走那一遭，假如他能顺利上学。。。我不喜欢歌颂苦难，这本就是时代给予个人的不应有的重负，或许时代重压之下我们每个人都无法逃避这命运般的苦难，但是至少不应去赞颂它....唉，唯有叹息,28天前发布
7721,"我们绝不歌颂苦难，因为苦难就是苦难，不值得歌颂。但是我们歌颂面对苦难努力活着的人，因为我们都应当拥有这种努力生活的精神
苦难不值得歌颂，值得歌颂的是面对苦难勇往直前的人。",28天前发布
7722,"很多人被网络情绪有意无意地带入这种共情之后，陷入“我的精神内耗是我不够坚强、不够豁达、不够努力”的思维怪圈，看不清造成群体性精神内耗的真正原因，遇事不看外部环境是否公平，先思考自己是不是能力有问题、是不是不够努力，陷入自我否定、自我反思的地步，这是什么？这是社会性的PUA。
这个视频最有价值的其实是“二舅”在日记里摘抄的这句话:“排除万难，争取胜利”，这是一种斗争术语，那么当代小镇做题家们的斗争对象是谁呢？思考清楚这一点，才能真正消灭精神内耗。",28天前发布
7723,小孩只是小，不是瞎。,28天前发布
7724,为啥办不下来？就因为他是二舅，不是颐养千禧 ，不能线上办？！！！,28天前发布
7725,每个时代都有被抛弃的习俗，也都有被不幸落下的人。他们都曾熠熠闪光，都曾苦涩如歌,28天前发布
7726,写的太好了呜呜呜呜哇!!!!!!!!!!,28天前发布
7727,开头还不懂为什么姥姥天天跳poping，后面才意识到原来姥姥是帕金森患者，泪目,28天前发布
7728,他公平！！！！,28天前发布
7729,这文案放作文都能出题了,28天前发布
7730,我一直觉得旁人所说的，当初你怎么怎么样其实是另一种意义上的嘲讽罢了[捂眼]不用管老太太说什么，你父亲现在开心就行，就像视频中说的，不遗憾才是最好的,28天前发布
7731,所以生命璀璨如歌,28天前发布
7732,回村三天，二舅治好了我的精神内耗！,28天前发布
7733,忍不住看了好多遍,28天前发布
7734,遗憾美学的终极表达 敬“二舅”,28天前发布
7735,牛牛,28天前发布
7736,这文案，入教吧,28天前发布
7737,我至今都觉得我妈妈带给我最珍贵的品质就是坚韧。[虎年],28天前发布
7738,意难平啊,28天前发布
7739,下定决心 不怕牺牲 排除万难 去争取胜利,28天前发布
7740,涨了有一百万粉了吧，祝贺??,28天前发布
7741,一摸一样 已经工作一年了,28天前发布
7742,谁说站在光里的才算英雄,28天前发布
7743,真的很好。不知道怎么评论。只能说好了。,28天前发布
7744,永远不要相信苦难是值得的。苦难就是苦难，苦难不会带来成功。苦难不值得追求。磨练意志是因为苦难无法躲避开。,28天前发布
7745,我爸字写得很好，我家的亲戚会说你的字不继续练下去太可惜了，我爸说二十多年没拿过笔，早忘了，现在钓钓鱼，挺好。人不执着于自己的年少的才能大概才能活的快乐吧。真的可不可惜不是由他人去评判的，当他人的言语不能够打击到你的时候，才是真正通透的时候吧。,28天前发布
7746,太强了[打call][打call],28天前发布
7747,你好8.9万在看的人,28天前发布
7748,敬二舅！,28天前发布
7749,看了N遍,28天前发布
7750,入站必刷！,28天前发布
7751,一天一千万？,28天前发布
7752,[保卫萝卜_哭哭],28天前发布
7753,如果人生没有遗憾，那该多无趣啊。,28天前发布
7754,敬二舅,28天前发布
7755,想起了黑塞的一句话，无法达成的目标才是我的目标，迂回曲折的路才是我想走的路，每一次歇息总是带来新的向往，身在井隅，心向璀璨，二舅就是这么个坚强，无惧的人，而自己正直年少却仍在遗憾过去的遗憾，不禁赧颜。二舅获得很快乐，很通透，就像活着中的福贵一样强的活下去，感谢up。,28天前发布
7756,疯了，四百多万投币,28天前发布
7757,"你真实苦难的人生，只不过是别人消遣的小故事。
故事有一天听厌了。
你苦难的人生还是在继续。",28天前发布
7758,@bhy白,28天前发布
7759,从刚开始看视频就开始哭，写的太好了,28天前发布
7760,这世界上第一快乐的人，是不需要对别人负责的人，第二快乐的人就是从不回头看的人。,28天前发布
7761,比那个什么浪的视频境界高太多了,28天前发布
7762,如果平凡的生活中有英雄，那一定是二舅的样子,28天前发布
7763,喝了这碗鸡血，干翻这个世界,28天前发布
7764,6688酷的要死 我哭的要死,28天前发布
7765,平凡的生活也很美好[爱心]是属于自己的精彩人生和问心无愧,28天前发布
7766,我的嘴里咬着毒药，手里握着短刀，坐在生活这只老虎的背上，祈祷着多一秒的安宁。,28天前发布
7767,就此视频后，余华先生的《活着》也更有了一番岁月滋味[给心心],28天前发布
7768,感动！平凡的人伟大的一生！平平安安！,28天前发布
7769,。你。,28天前发布
7770,对二舅充满了敬畏,28天前发布
7771,为什么好多评论没有ip地址,28天前发布
7772,"苦难就是苦难。
苦难不值得歌颂。",28天前发布
7773,是金子总会发光,28天前发布
7774,满满正能量，感谢up主。平凡的人生很伟大。,28天前发布
7775,很怀念，因为他公平,28天前发布
7776,回首向来萧瑟处，归去，也无风雨也无晴,28天前发布
7777,因为医疗条件差，害得一辈子的命运改变了。,28天前发布
7778,这个视频我看了六遍，最深刻的镜头：黑夜的农村，灯火通明的二舅房间，敲锣声和狗子叫。中国农村的真实写照，想到温铁军大师到处奔走呼吁的新农村建设，心里难受。,28天前发布
7779,文字朴实无华，但确实治疗我们这一代的空心病最好的良药。,28天前发布
7780,平凡人也有自己不一样的人生，就是，为人民，为自己的生活添色彩做奉献,28天前发布
7781,我为二舅的遭遇感到同情，但更为他对生命的全力以赴感到敬重。我从视频中感受到更多的是积极正能量的东西。生命且行且珍贵。不忘初心，方得始终。,28天前发布
7782,"转自网友评论；
警惕一下，这个视频带来的群体性舆论共情，本质是一种精神PUA!
它是个专业的团队，在消费主义盛行的时代，打造的迎合咱们小镇做题家的精神消费品，全片刻意隐去对年轻人“精神内耗”成因的分析，通过上个时代的“二舅”的人生轨迹，给如今的年轻人带来一种“人生共情”，这种共情是条件不对等的、软弱的、虚无的，带着小布尔乔亚的妥协。
很多人被网络情绪有意无意地带入这种共情之后，陷入“我的精神内耗是我不够坚强、不够豁达、不够努力”的思维怪圈，看不清造成群体性精神内耗的真正原因，遇事不看外部环境是否公平，先思考自己是不是能力有问题、是不是不够努力，陷入自我否定、自我反思的地步，这是什么？这是社会性的PUA。
这个视频最有价值的其实是“二舅”在日记里摘抄的这句话:“排除万难，争取胜利”，这是一种斗争术语，那么当代小镇做题家们的斗争对象是谁呢？思考清楚这一点，才能真正消灭精神内耗。",28天前发布
7783,火的很哈 朋友圈还有微信群都在转 我来顶顶 争取评论过十万。,28天前发布
7784,拍摄手法和文案技巧不错，精神内核不堪一击,28天前发布
7785,很难不三连啊,28天前发布
7786,不必回头看，过去的就让它成为遗憾，要把握现在和未来,28天前发布
7787,昨天500w播放量，今日早上9点1800w 现在2300w[笑哭],28天前发布
7788,一篇文学艺术，当代短视频文学的典范之作,28天前发布
7789,敬二舅,28天前发布
7790,＂谁是二舅？”,28天前发布
7791,"我认为磨难、无聊与挫折，从无尽头。
只是，我说的这些……你也许都能战胜。
你能预见，你能准备，你能承受，那你也能胜过不幸。",28天前发布
7792,二舅奇在被命运捉弄了三次依旧热爱生活,28天前发布
7793,"不多说
敬二舅",28天前发布
7794,文案建议入选语文课本,28天前发布
7795,这么多评论，估计我的评论会石沉大海，二舅的腿扭曲着，心里却有一股子韧劲，一生过去没歪过，而有多少人，身体是健全的，内心却早已被现实击倒，嘴上说着识时务者为俊杰之类的话，去掩饰了早已扭曲变形的内在,28天前发布
7796,[爱心],28天前发布
7797,太厉害了，眼看从几万粉飙涨到218万[奶茶干杯],28天前发布
7798,"我们生活在一个充满机遇的时代，我们要珍惜
】、",28天前发布
7799,为什么苦难是应该的呢？这不是pua吗？,28天前发布
7800,@热心市民董二狗先生 [大哭][大哭][大哭],28天前发布
7801,爷爷的人生经历也超级丰富   可惜我没有这么好的文笔记录下来[打call],28天前发布
7802,一代人有一代人的生活，但是不朽的是二舅的生活态度和价值观。我时常在想生活的意义是什么，现在觉得自己很荒谬。,28天前发布
7803,平凡中总能闪耀伟大,28天前发布
7804,这他么比现在的电影好看太多了,28天前发布
7805,平凡但是高贵,28天前发布
7806,因平凡而伟大，因平凡而不平凡。,28天前发布
7807,"永远不要相信苦难是值得的
苦难就是苦难
苦难不会带来成功
苦难不值得追求
磨练意志是因为苦难无法躲开",28天前发布
7808,无法共情,28天前发布
7809,很好；,28天前发布
7810,二舅的一生见证了祖国强盛和伟大！真的非常感谢我的国家，感谢我们的领导，还有千千万万的一线党员和一线的工作者！愿祖国永远富饶强大！,28天前发布
7811,虽然没到理解的年纪，但是大为震撼,28天前发布
7812,生不逢时但又生逢其时,28天前发布
7813,那我的努力还有意义吗,28天前发布
7814,谢谢！,28天前发布
7815,wcwcwc[保卫萝卜_笔芯][保卫萝卜_笔芯][保卫萝卜_笔芯][保卫萝卜_笔芯],28天前发布
7816,"与其说是精神丰富，不如说是意志坚韧，越是挣扎，越是沉沦。人世间就像个大泥潭，越是想要超脱反而落的越快，什么也不做反倒是多活上一会。
有的人一笑而过，有的人提刀见血，倘若是我非得把那赤脚医生大卸八块，挂在村口晾晾才解气，不然恐怕一刻都不想多活。二舅的态度我也说不上否认，这世间智者有，愚者更多。
不去和生活和解，我认为不如把自己当柴火烧，把锅底烧裂了才好。",28天前发布
7817,二舅总有办法,28天前发布
7818,这条视频，让我意识到平凡的伟大，牺牲的光荣，人性的光辉，路途的艰难。平原的伟大不在于高山之巅的壮美，而在于牺牲之花的盛开，在此，敬二舅！,28天前发布
7819,平凡的世界，平凡而又伟大,28天前发布
7820,回村三天 二舅治好了我的精神内耗 回城三天 平凡让我再度患上打工人的恶疾,28天前发布
7821,唉 写得真他娘得好@旅行画画的Gloriaaa,28天前发布
7822,敬的不是苦难吧，是二舅对苦难的乐观与勇敢。,28天前发布
7823,“为他者发言是一种轻侮”,28天前发布
7824,农村这样的事很常见，几乎每个人都可以写一个这样的故事,28天前发布
7825,你为什么不让你二舅说话？,28天前发布
7826,看到最后的旁白 吃着大米饭 竟然想掉眼泪……很振奋人心的感觉…排除万难 坚持到底,28天前发布
7827,他公平[大哭][大哭][大哭][大哭],28天前发布
7828,二舅是我爷爷，是你大伯，是他外公，是无数在蒸腾人间努力对抗生活的世俗凡人，平凡着伟大！,28天前发布
7829,我们和作者一样生活在一个充满机遇的时代而不是充满坑的时代 所以大家一起努力 成为人中龙凤！,28天前发布
7830,敬二舅,28天前发布
7831,心酸又感动，UP主的至情至性的解说把二舅的一生淋漓尽致展现在我们的面前。二舅是个有通天智慧的人，他识得人间烟火，也识得万物妙理。这样的视频怎能不火！人间仅此一遭，各自走好。,28天前发布
7832,入站必刷预定,28天前发布
7833,get不到你们的点，这不就是普通人的生活，类似故事还有千千万万种，文案煽情强行拔高。,28天前发布
7834,test,28天前发布
7835,二舅身上有一种我们需要追求的品质，刚看的时候并没有多少播放量，只是感觉普通人的伟大，佩服二舅又哀叹自己，估计自己一辈子也不会有这种境界。想不到播放量突然暴增，看来大部分人也有这点想法，是否我们在成长中不知不觉就丢失了某些东西……,28天前发布
7836,二舅让我想起了《人生海海》里的上校，他们都是聪明绝顶的天才，都干过木工，都学过医，都为村里人尽心服务并为他们所器重，最重要的是他们都有乐观面对波折人生的精神和一颗善良的心。乘过人生或社会的东风也在时代的浪潮中颠簸跌落过，但就是这样的人生的起与浮，升与落，才使得他们的人生平凡而伟大又充实。也许我们惋惜他们的能力淹没于历史长河之中，也许我们感叹他们面对生活的乐观与无畏，也许我们回看自己健全而平淡的人生觉得它比不得他们的有不凡滋味，，，，，，但是活在当下的我们也流淌着同他们一样的这个民族这个物种这个星球和宇宙最本真的精神，那就是不停生长，活出自己的，那就是生活本身,28天前发布
7837,没有建树又怎么样，没人知道又怎么样，我就是我，我的精神力量源源不断，我的才能永不枯竭,28天前发布
7838,拥有这样的生活态度真的让人肃然起敬。,28天前发布
7839,嗯，我外婆家很多这样像二舅一样的年纪的瘸子，听老一辈说这些二舅是在不满十岁的时候去医院打针，结果那一批都中招了。当时都不知道要索赔，都是默认了，结果这些人如今的生活都很艰难，厉害一点的就是00年代的时候开三轮车赚点钱，困难的就是像我表哥的大伯一样，性格变的古怪，没有老婆没有孩子，失去劳动能力，单住在小瓦房里靠着亲人送饭（现在安排在敬老院）度过。[热][热],28天前发布
7840,牛逼,28天前发布
7841,敬二舅,28天前发布
7842,请问这是怎么火的……不懂就问,28天前发布
7843,下定决心排除万难争取胜利。,28天前发布
7844,向所有努力生活的人致敬,28天前发布
7845,人生尚未结束，何处不是故乡？！,28天前发布
7846,为什么不是镇站之宝？,28天前发布
7847,怎会有人说这是伟大。哎。,28天前发布
7848,二舅说 他公平，顺利泪流满面,28天前发布
7849,敬二舅,28天前发布
7850,二舅 第二快乐的人 过得念头通达[点赞],28天前发布
7851,这播放量太夸张了吧,28天前发布
7852,二舅身残志坚，我身不残理应更志坚，二舅普通的一生充满了传奇，做一个对社会有用的人，气节油然而生，我需要多多学习二舅！,28天前发布
7853,我反而希望生活中能没有这样的“二舅”。,28天前发布
7854,我的舅爷也是这样[OK],28天前发布
7855,没有思考，全是煽情。,28天前发布
7856,罗曼罗兰的这句话“世界上只有一种真正的英雄主义，那就是在看清生活的真相之后，依然热爱生活”很适合诠释二舅身上的精神品质，也相信二舅的人生道路最终会走向胜利,28天前发布
7857,点点滴滴充斥着我们的内心 触碰我们的心房 是新时代的周树人在讲他的故事 平凡而又伟大 普通不失优雅,28天前发布
7858,感谢让我在正迷茫的时候看到这样的视频 这种机会我一辈子也没有几个,28天前发布
7859,@令人小可爱,28天前发布
7860,整个视频如一个拳头带着风声往你心头上甩来，却在接触的前一秒停住了，你觉得你挨打了，可又没打，毕竟拳头停下了，可拳头带起的风却是击中了你的心田，荡起涟漪，你不经想如果真的打到你了你会如何如何，可到头发现你能做的只是等待…,28天前发布
7861,他公平,28天前发布
7862,故事有逻辑 生活没有,28天前发布
7863,感觉很EX,28天前发布
7864,"很多人被网络情绪有意无意地带入这种共情之后，陷入“我的精神内耗是我不够坚强、不够豁达、不够努力”的思维怪圈，看不清造成群体性精神内耗的真正原因，遇事不看外部环境是否公平，先思考自己是不是能力有问题、是不是不够努力，陷入自我否定、自我反思的地步，这是什么？这是社会性的PUA。
这个视频最有价值的其实是“二舅”在日记里摘抄的这句话:“排除万难，争取胜利”，这是一种斗争术语，那么当代小镇做题家们的斗争对象是谁呢？思考清楚这一点，才能真正消灭精神内耗。",28天前发布
7865,为什么要歌颂苦难啊，为什么苦恼不分析一下？,28天前发布
7866,"佝偻的身躯，埋藏着壮汉的骨；
蹒跚的步伐，行走出巨人的魂。",28天前发布
7867,你在模仿鲁迅那视频觉得你很有才华就开始关注了,28天前发布
7868,敬二舅，被剥夺了一条一帆风顺的光明大道，却面带笑容地走着一条曲折蜿蜒的遗憾小路，向着不遗憾有成就的方向坚定不移地大步流星地走，活出了自己的精彩，敬二舅！！！[打call][打call][打call],28天前发布
7869,"人生如戏，戏如人生。
起起落落",28天前发布
7870,活的充实,28天前发布
7871,@想拥有一个傻掉的名字,28天前发布
7872,为什么投币有上限！！！！！,28天前发布
7873,"万物皆有裂痕，那是光照进来的地方！
致敬如二舅般平凡而伟大，向阳生活的强者！",28天前发布
7874,他公平。。。笑死我了,28天前发布
7875,我没声音看了一半，竟然看的灵魂深处一片悸动,28天前发布
7876,面对他人的苦难，态度也许应该是尊重，而不是歌颂,28天前发布
7877,“他公平”,28天前发布
7878,"文字与生活的共鸣,让我感受到了不屈的意志,豁达的精神在平凡而困苦生活中弹奏的和谐与平静,躬身受教了,未来会放下思想包袱,打开心灵放手追寻自己的生活,不留恋没有得到的东西,不后悔经过的岁月.",28天前发布
7879,我们经受的苦难，就是为了以后不在经受苦难 而不是有人在你头上骑着你享受还问你为什么不能吃苦了,28天前发布
7880,@我们阿幸,28天前发布
7881,歌颂苦难的人，通常都不吃苦,28天前发布
7882,任何时候，乐观对待生活的人都不会过得太差的。,28天前发布
7883,句句金句，致敬二舅,28天前发布
7884,活着就是对命运的抗争！,28天前发布
7885,世界上只有一种英雄主义,28天前发布
7886,真的很遗憾,28天前发布
7887,人生最大的遗憾就是一直在遗憾过去的遗憾,28天前发布
7888,就如up主所说，我比二舅好在上过大学，见过这世间的美好，生在充满机遇的年代。我不懂为什么会是这般不堪呢，我心里有千言万语却不知从何说起，我回想自己的20多年光景，都不如二舅人生一半的精彩，我想以后也不会如二舅这般，精神的富足我不知道如何来补充，我想要的太多，我要的太多，我选择太多，,28天前发布
7889,拍的真好！,28天前发布
7890,"每当我为打翻的牛奶哭泣，我的脑海里就会闪过obscurity这个词，这是我的精神内耗之源。一边往前走一般向后看活该摔跟头嘛，现在常常提醒自己向前看，加油啊
真心觉得这个视频比我今天看过的两部电影要好看[热词系列_你币有了]",28天前发布
7891,我想起了另一位先生，冬泳怪鸽，他叫黄春生,28天前发布
7892,敬二舅,28天前发布
7893,慕名而来，看完很感动！ 对作者表示感谢！！,28天前发布
7894,致敬每一个活下去的人，好好活着，终将更加美好,28天前发布
7895,"转自网友评论；
警惕一下，这个视频带来的群体性舆论共情，本质是一种精神PUA!
它是个专业的团队，在消费主义盛行的时代，打造的迎合咱们小镇做题家的精神消费品，全片刻意隐去对年轻人“精神内耗”成因的分析，通过上个时代的“二舅”的人生轨迹，给如今的年轻人带来一种“人生共情”，这种共情是条件不对等的、软弱的、虚无的，带着小布尔乔亚的妥协。
很多人被网络情绪有意无意地带入这种共情之后，陷入“我的精神内耗是我不够坚强、不够豁达、不够努力”的思维怪圈，看不清造成群体性精神内耗的真正原因，遇事不看外部环境是否公平，先思考自己是不是能力有问题、是不是不够努力，陷入自我否定、自我反思的地步，这是什么？这是社会性的PUA。
这个视频最有价值的其实是“二舅”在日记里摘抄的这句话:“排除万难，争取胜利”，这是一种斗争术语，那么当代小镇做题家们的斗争对象是谁呢？思考清楚这一点，才能真正消灭精神内耗。",28天前发布
7896,"很多人被网络情绪有意无意地带入这种共情之后，陷入“我的精神内耗是我不够坚强、不够豁达、不够努力”的思维怪圈，看不清造成群体性精神内耗的真正原因，遇事不看外部环境是否公平，先思考自己是不是能力有问题、是不是不够努力，陷入自我否定、自我反思的地步，这是什么？这是社会性的PUA。
这个视频最有价值的其实是“二舅”在日记里摘抄的这句话:“排除万难，争取胜利”，这是一种斗争术语，那么当代小镇做题家们的斗争对象是谁呢？思考清楚这一点，才能真正消灭精神内耗。",28天前发布
7897,人类之所以伟大,28天前发布
7898,这叙述词写的不错,28天前发布
7899,一个句话：人能命不能,28天前发布
7900,牛B,28天前发布
7901,面对生活战斗吧，朋友！,28天前发布
7902,这个故事看着看着，突然想到了异世界舅舅，感觉这两个人似乎完全不一样，但又有说不出来的相像,28天前发布
7903,敬二舅！,28天前发布
7904,可能不对哈，但我还是想问一句：大舅呢？,28天前发布
7905,镇站之宝了，看来投币数最多的派大星的独白要被超了，不过视频真的感触很深[委屈],28天前发布
7906,看完只有几个字眼在心里浮动，平凡而伟大，不幸而坚韧[Hiiro_泪目],28天前发布
7907,"死亡并不可怕,可怕的是遗忘。
人最大的悲哀不是死亡,而是找不到来过的痕迹。
up的二舅人生活得很精彩，“顺其自然”；更关键的是很多的人记住了他，足矣。
我们的心灵受到了震撼，感谢up带给我们的视频和文案。
希望您二舅和您不受资本和流量的影响，不受网红人肉的影响。坚守本心，按照以前的并已经接受的人生道路一直走下去[抱拳][抱拳][抱拳]",28天前发布
7908,可是我还是觉得好遗憾…,28天前发布
7909,寻迹而来 先赞后看,28天前发布
7910,视频做的真好。文案好，也真诚。,28天前发布
7911,二舅 尊敬您爱戴您,28天前发布
7912,文案和场景 真的厉害,28天前发布
7913,敬二舅,28天前发布
7914,看了几次。我觉得他是庄子的内核＋苏轼的豁达，又充满了墨子的神奇,28天前发布
7915,二舅在用自己的方式精彩的活着！,28天前发布
7916,人中龙凤是二舅这样的人。不管手里抓到了什么牌，有能力有信心有勇气去打出去，然后取得自己的辉煌。不去回头看无法改变的事，过去就是过去，没有什么意义。,28天前发布
7917,故事很好，二舅很让我敬佩，所以什么是精神内耗,28天前发布
7918,妙啊,28天前发布
7919,短视频版本的活着,28天前发布
7920,“他公平”什么意思？求告解????,28天前发布
7921,二舅好惨。。害。。普通人的一生。,28天前发布
7922,我第一个看到投币比点赞还多的视频,28天前发布
7923,尊敬，但是不要歌颂苦难,28天前发布
7924,8.8万人正在看[哦呼][哦呼][哦呼],28天前发布
7925,苦难不值得被歌颂,28天前发布
7926,如果将这个视频的内容出成语文高考的文学类文本阅读……,28天前发布
7927,世界上只有一种英雄主义,28天前发布
7928,千里马常有而伯乐不常有，二舅常有而衣戈不常有,28天前发布
7929,"因、尽人事
果、听天命",28天前发布
7930,苦难就是苦难，不公就是不公，二舅很了不起很令人尊敬和佩服，但是UP主你让人很不齿，凭什么二舅的苦难要用来治愈你的精神内耗？,28天前发布
7931,为什么会有如此的影响力，因为二舅就是一个典型的中国男人，亿万万中国男人看到了自己，所以会感同身受,28天前发布
7932,坚强的勇士,28天前发布
7933,现实版西西弗神话,28天前发布
7934,你有大伯，我有二舅，都是亲戚，公平的很,28天前发布
7935,别人的苦难成为了药引子?,28天前发布
7936,有没有人发现这个风格和一个很喜欢的up“三宋在这”有些相像哈哈哈,28天前发布
7937,我的妈妈看哭了[委屈],28天前发布
7938,三连敬二舅！,28天前发布
7939,各有各的活法,28天前发布
7940,有人能分析一下二舅痛苦的源头吗？,28天前发布
7941,边看边想着一句话，对于二舅来说，世界以痛吻我，我却报之以歌,28天前发布
7942,[呲牙],28天前发布
7943,二舅真的好厉害,28天前发布
7944,你还有什么理由不努力,28天前发布
7945,[抱拳],28天前发布
7946,敬二舅,28天前发布
7947,@天真的和感伤的小说家,28天前发布
7948,致敬二舅,28天前发布
7949,看完想起麦家的《人生海海》中的上校,28天前发布
7950,致敬每个认真生活的人！,28天前发布
7951,其实二舅最开始很崩溃吧，用了两年时间想通了，悟了[脸红],28天前发布
7952,，当世界重拳向我出击时，我却只能做到哀声自叹。但别人早已做到温柔待这个世界。他或许是我永远也做不到境界，他或许是我连仰望都觉得惭愧的对象。他或许是有着活的比我还精彩的人生…就像…里面说的一样“人总是在遗憾已是遗憾的遗憾！”忽视着自己曾经乃至现在还拥有的东西…我永远也活不出他那么精彩的人生,28天前发布
7953,“他也好 他公平”[大哭],28天前发布
7954,这个视频他上新闻了耶[doge],28天前发布
7955,活在当下，是快乐的方法。建议大家有空可以看看《当下的力量》,28天前发布
7956,治不好我的[辣眼睛],28天前发布
7957,以前也内耗，现在觉得没那么多所谓的了,28天前发布
7958,有点难过,28天前发布
7959,2022-7-25发布，2500万播放量，8.7万人在看,28天前发布
7960,专门来给你点赞,28天前发布
7961,平凡且强大,28天前发布
7962,这二舅怕是治不好我的精神内耗了。试想一下，如果我，乃至在座各位，面对着如同“二舅”这样的不公与逆境，大家都会愿意心甘情愿地接受吗？,28天前发布
7963,希望我也可以跟二舅一样通往胜利??,28天前发布
7964,文案很牛，敬所有努力活着的平凡人,28天前发布
7965,66,28天前发布
7966,看了两遍没看够，看着看着评论涨了一千[OK],28天前发布
7967,可是，世界上，又有多少二舅呢[难过],28天前发布
7968,我也曾羡慕别人所拥有的一切，不知道何时开始，我只想让自己更加完美[大哭],28天前发布
7969,他公平,28天前发布
7970,6688组合也太酷了,28天前发布
7971,当年真是我们农村好多有才的人都行走于群众之间了,28天前发布
7972,"转自网友评论；
警惕一下，这个视频带来的群体性舆论共情，本质是一种精神PUA!
它是个专业的团队，在消费主义盛行的时代，打造的迎合咱们小镇做题家的精神消费品，全片刻意隐去对年轻人“精神内耗”成因的分析，通过上个时代的“二舅”的人生轨迹，给如今的年轻人带来一种“人生共情”，这种共情是条件不对等的、软弱的、虚无的，带着小布尔乔亚的妥协。
很多人被网络情绪有意无意地带入这种共情之后，陷入“我的精神内耗是我不够坚强、不够豁达、不够努力”的思维怪圈，看不清造成群体性精神内耗的真正原因，遇事不看外部环境是否公平，先思考自己是不是能力有问题、是不是不够努力，陷入自我否定、自我反思的地步，这是什么？这是社会性的PUA。
这个视频最有价值的其实是“二舅”在日记里摘抄的这句话:“排除万难，争取胜利”，这是一种斗争术语，那么当代小镇做题家们的斗争对象是谁呢？思考清楚这一点，才能真正消灭精神内耗。",28天前发布
7973,他公平！,28天前发布
7974,刹帝利让吠舍拍了一个模范达利特给首陀罗看，大家一起高呼今生好好干，来生都是婆罗门,28天前发布
7975,视频收益一定要给二舅！,28天前发布
7976,“这世界第一快乐的人，是不需要对别人负责的人；第二快乐的人是从不回头看的人。”,28天前发布
7977,敬二舅,28天前发布
7978,第一次 三连给了你[OK],28天前发布
7979,比比更健康,28天前发布
7980,作者给出了我们面临苦难应该有的态度，但却略过了苦难的原因。我们这个时代的内耗不是仅靠自己能改变的，躺不彻底，又卷不起来，才会让人活得那么难受。田园诗一般的煽情不能改变现状，这是一个好的视频，但我不喜欢。,28天前发布
7981,我的父亲是第一快乐的人，他不对妻女负责，不对父母负责，也不对自己负责，所以，我要努力做第二快乐的人。,28天前发布
7982,鲜红的旗儿一定会在全球飘扬！,28天前发布
7983,这才是真正意义上的人中龙凤，敬二舅！,28天前发布
7984,要学会区分苦难是人为的还是自然的,28天前发布
7985,@别卡奇社 我好像懂了什么，但好像又什么都没懂，我好像知道我该怎么做了,28天前发布
7986,“我用看似有力的人生度过了这无力的一生”,28天前发布
7987,是不是希望&#34;二舅&#34;越来越多呢[辣眼睛],28天前发布
7988,残缺的人永远要尽自己最大的努力，才能活的不那么不体面。,28天前发布
7989,"很多人被网络情绪有意无意地带入这种共情之后，陷入“我的精神内耗是我不够坚强、不够豁达、不够努力”的思维怪圈，看不清造成群体性精神内耗的真正原因，遇事不看外部环境是否公平，先思考自己是不是能力有问题、是不是不够努力，陷入自我否定、自我反思的地步，这是什么？这是社会性的PUA。
这个视频最有价值的其实是“二舅”在日记里摘抄的这句话:“排除万难，争取胜利”，这是一种斗争术语，那么当代小镇做题家们的斗争对象是谁呢？思考清楚这一点，才能真正消灭精神内耗。",28天前发布
7990,这文案，真的绝了！[星星眼],28天前发布
7991,敬二舅。,28天前发布
7992,说的刻薄点，66岁大龄二舅带着88岁姥姥为生存只能继续打零工，作者觉着很酷，确实，我感觉作者脑子也很酷，短短十分钟，二舅一声未吭，人生定位就被定格在视频里，这种小布尔乔亚主义真是牛的狠呢,28天前发布
7993,人才不论在什么怎样生活环境下 依然有人才这样的品质,28天前发布
7994,弹幕里说“这是鲁迅的文笔吗”，乐死我了,28天前发布
7995,币比赞多！,28天前发布
7996,究竟是什么造成了二舅悲惨的命运呢？,28天前发布
7997,想到了余华,28天前发布
7998,原来人可以这么坚强勇敢，难怪后人必将更加坚强勇敢才配活下去,28天前发布
7999,建议添加为入站必刷视频,28天前发布
8000,很好,28天前发布
8001,想到了余华的《活着》，这是另一种《活着》。,28天前发布
8002,这才是应该进语文课本的东西啊,28天前发布
8003,二舅是哪里的呢,28天前发布
8004,因为遗憾，所以努力不留遗憾,28天前发布
8005,[星星眼],28天前发布
8006,似曾相识鸭！这不就上高晓松讲过的他二叔的故事的翻版吗？文化人的亲戚个个都比较独特啊！,28天前发布
8007,敬二舅,28天前发布
8008,像从余华的书里走出来的人物，也许其实“二舅”的命运并不可悲，只是我们自己对他们感到遗憾。,28天前发布
8009,牛逼,28天前发布
8010,命运扼住了我的嗓子眼，我就挠他的咯吱窝。,28天前发布
