index,comments,time
28396,这种生活的强者理应过上更好的生活，幸福是奋斗出来的这句话的前提是劳动者权益机制非常完善的大环境下，不然只会沦为意志决定物质的谬论，希望社会能越来越好，许多人不该过得如此艰难。,30天前发布
28397,敬二舅,30天前发布
28398,二舅人生最大的考验来了：一个视频把我整火了，这可咋好，一开门全是”记者“，怎么面对是个问题呀，哎，算了，还是回屋做我那把吉他吧！,30天前发布
28399,生活就是啥都会，即使是现在城市里居住也是一样,30天前发布
28400,我也要快乐[大哭]我想真快快乐[大哭][大哭][大哭],30天前发布
28401,二舅笔记本上还有一句:“祖国寸土不可丢！”,30天前发布
28402,人啊，到底怎么活好,30天前发布
28403,建立起和他人的广泛联系，通过帮助和服务他人重建个人信心和生活激情，找寻到生命的意义。,30天前发布
28404,"生老病死，生死之间何苦还要再隔上个老病呢?这可不是上天的不仁，而是怜悯,不然我们每个人都在七八十岁却还康健力壮之年去世，那对这个世界还有多么的留恋呢？那不是更加的痛苦吗？从这个意义上来讲，老病是生死之间的必要演习。[雪花]",30天前发布
28405,这世界上第一快乐的人，是不需要对别人负责的人，第二快乐的人就是从不回头看的人，人往往是快死的时候才发现人生最大的遗憾，就是一直在遗憾过去的遗憾，遗憾在电影里是主角崛起的前戏，生活里是让人沉沦的毒药。[tv_流泪][tv_流泪][tv_流泪],30天前发布
28406,真的好强，心态，智慧，,30天前发布
28407,向二舅致敬,30天前发布
28408,有视频文本可以分享吗,30天前发布
28409,这个视频让我想起了余华的书《活着》，虽然现在想来其中的内容基本上都记不住了，但有一句话很印象深刻，‘‘人是为了活着而活着，而不是为了活着以外的其他任何事而活着”。,30天前发布
28410,没文化的我 只能说一句 牛逼！太好了 内心很震撼 祝福二舅,30天前发布
28411,朋友们突然想到之前b站也有个农村题材的微电影 开头接了电话说父亲去世了 回了农村发现父亲还在 只是太想他回一次家了。当时看的也好震撼，我记得我收藏了 咋找不到了 ，有人知道吗,30天前发布
28412,敬二舅[干杯],30天前发布
28413,看多少遍都如雷贯耳,30天前发布
28414,很普通 不普通,30天前发布
28415,爱情来过没有呢,30天前发布
28416,"平凡但是高贵。
这是我今年看过最高级的视频。
真实生活的图片配上幽默的文案，叙述了二舅的一生，像看了一篇名家的文学短篇小说。
第一次见识到了以视频作为载体，能呈现出这种高级的东西。
真的牛逼[支持]",30天前发布
28417,生命的力量在于不顺从，死亡是最简单的事，每一个好好活着的人都是二舅,30天前发布
28418,深受启发,30天前发布
28419,天妒英才啊,30天前发布
28420,那一代人的精神永远是中国人的精神财富。他们的乐观不畏艰难的精神值得中华子孙永世传承。,30天前发布
28421,好好活着！（给自己）,30天前发布
28422,遗憾是让人沉沦的毒药,30天前发布
28423,精彩的故事，精彩的解说，这样的文案，令人拍案叫绝。,30天前发布
28424,都来学习 活着的《活着》,30天前发布
28425,文本值得一读再读,30天前发布
28426,可敬的二舅！看了好多遍这个文案，有些时候真的向往这样的生活。我们以为是在笼子外面看人生，其实自己何尝不是也在笼子里面。,30天前发布
28427,传说中的拉帮套，都是苦恼无奈的选择。,30天前发布
28428,世界上最没用的话可能就是“我本可以”，悲情人物说实话是很惨的，比普通人还惨（没有贬低普通人的意思），因为核心是能不能活成自己想要的生活状态，大部分的苦难其实一点意义也没有，只会阻碍你人生的进程,30天前发布
28429,二舅的一生治愈了到了我，很庆幸了解到二舅这样的人，了解到他的平凡但又坚韧的人生,30天前发布
28430,文案是借鉴的，但未标明。,30天前发布
28431,记得我上小学每次想赖床不肯起来时，我奶奶常鼓励我的那句话正是二舅笔记本里第一句话。,30天前发布
28432,"看过一段描述，我觉得也挺适合二舅：我曾经被一类人的成长轨迹所深深的打动过，ta们遭遇了巨大的生命变故，陷入了绝地般的心理停滞，身边没有任何资源可以协助ta们继续向前一步。而在ta们后续的命运博弈中，挣扎着从谷底重新来到了地面。那是一种近乎求生本能的反抗意志，携带着经历过苦厄才有的对生命和机会的珍惜，也包含着比常人更加热烈的对于希望和幸福的追求。这样的生命张力中兼具了脆弱和顽强，每一步都在崩溃和退缩的边缘，每一步也在重建和复活的路上。

每当看见这样的事迹，我都不想把它描述成一个励志故事，反而像是一曲用血与泪铸就的生命悲歌，在坠渊之地悲泣，在乘风之处飘扬。",30天前发布
28433,为什么说是治好了精神内耗？,30天前发布
28434,敬二舅！,30天前发布
28435,打了很多字，删了。仅此回忆我的爷爷[大哭],30天前发布
28436,神二舅[支持],30天前发布
28437,文案太好了,30天前发布
28438,当代短篇小说,30天前发布
28439,当代短篇小说,30天前发布
28440,我想把文案抄下来,30天前发布
28441,希望 责任 耐心,30天前发布
28442,二舅的传记,30天前发布
28443,与过去的遗憾告别，不回头看,30天前发布
28444,"放高中语文小说里，就是我最喜欢的那种
阿城、余华，苦难的真实才是真令人动容的",30天前发布
28445,二舅十八九岁的悲惨遭遇，在那个时代是常有的，在我小时候就有一个收废品的，衣衫褴褛，骑着一辆吱吱呀呀的三轮车，在他车上，除了水瓶纸箱还有两个小黑板，上面是用粉笔画的苹果，简笔画旁边是工工整整的苹果两个字，一次在十字路口拐角处见他路过，妈妈告诉我说，那是咱村的，之前因为穷上不起大学就疯了。。。就连我的妈妈，她当年错过上大学也是因为一场疾病，去做了手术，错过了，不过现在也有她的工作，过的也算可以，就是想说二舅和这些人，他们都经历过时代的磨练，二舅却有着一颗不回头的心，也算是难得了，致敬二舅。,30天前发布
28446,我不配看这条视频！敬二舅！[支持],30天前发布
28447,我脑袋空空  理应努力学习提升自我,30天前发布
28448,平凡的文字，非凡的震撼[大哭],30天前发布
28449,文案是借鉴的，但未标明。,30天前发布
28450,我自知我没有这样的文笔，但我希望我的下一代可以读一读，品一品，感受一下。,30天前发布
28451,本可以不平凡的一个平凡人的不平凡的一生。二舅已经活出了属于自己的另一种不平凡，就不要再让他跌落凡尘了。故事在青蛙变回王子和公主结婚戛然而止，就是最美好的结尾,30天前发布
28452,《老人与海》不及二舅,30天前发布
28453,臀肌挛缩，可以试试手术,30天前发布
28454,这么好的视频，先三连，在刷几遍。,30天前发布
28455,@Momobiua,30天前发布
28456,边看边哭[大哭][大哭][大哭],30天前发布
28457,两个币实在太少了,30天前发布
28458,一个普通人平凡却又伟大，跌宕曲折而又精彩多姿的一生,30天前发布
28459,每个平凡的人其实都不平凡，每一个人都是唯一的,30天前发布
28460,看哭了,30天前发布
28461,"可能这就是普通人的一生
平凡
朴实
而又伟大",30天前发布
28462,我的天你的台词是谁给你写的？,30天前发布
28463,孩子是小，不是瞎,30天前发布
28464,下定决心 不怕牺牲 排除万难 去争取胜利,30天前发布
28465,谁的爷爷奶奶姥姥姥爷不是“二舅”呢？我爷爷和姥爷都写的一手漂亮的字，学习也好，就是因为家里穷 还有弟弟妹妹要养活，只能放弃学业去赚钱养家[大哭][大哭][大哭][大哭],30天前发布
28466,都有ip了,30天前发布
28467,[tv_难过]说不出的感觉,30天前发布
28468,呜呜呜，被二舅感动的一天，生不逢时，手握烂牌又凭借努力打出自己的一片天[原神_哇],30天前发布
28469,第一遍看的哭的稀里哗啦，第二遍看完还是哭的稀里哗啦，然后写下了二舅笔记本上的那句话:下定决心 不怕牺牲 排除万难 去争取胜利！致敬二舅！！！！,30天前发布
28470,@j江野y 有种说不出来的感觉,30天前发布
28471,我高中有选历史而且成绩也还不错 我并不觉得自己很懂历史 只能说浅浅了解到了吧 但是当up说到生产队没了 改革开放了时 我有一种历史在我脑内翻阅的熟悉与陌生并存的感觉 熟悉是因为我背过无数次 陌生是因为 我从未在生活中见到或了解到那段活生生的历史 在读一些小说（高中要求的平凡的世界 还有自己读的余华的一些小说 时间有限没读过很多感觉很遗憾）时也会有同样的感觉 真心感觉up的文案好牛,30天前发布
28472,@此生不灭信仰 一场电影，一本好书,30天前发布
28473,@我号让封了,30天前发布
28474,想到了之前看到的一段描述，用于评价二舅也比较合适：ta们遭遇了巨大的生命变故，陷入了绝地般的心理停滞，而在ta们后续的命运博弈中，挣扎着从谷底重新来到了地面。那是一种近乎求生本能的反抗意志，携带着经历过苦厄才有的对生命和机会的珍惜，也包含着比常人更加热烈的对于希望和幸福的追求。这样的生命张力中兼具了脆弱和顽强，每一步都在崩溃和退缩的边缘，每一步也在重建和复活的路上。像是一曲用血与泪铸就的生命悲歌，在坠渊之地悲泣，在乘风之处飘扬。,30天前发布
28475,年度最佳！！,30天前发布
28476,真正的强者,30天前发布
28477,村里有很多这样的人，up主把它讲述了下来，并让这么多人知晓。很厉害,30天前发布
28478,很感动！每个村或多或少都有一个像二舅这样的人，真如以前看树先生，想到每个村也或多或少有一个像树先生那样的人,30天前发布
28479,很感动！每个村或多或少都有一个像二舅这样的人，真如以前看树先生，想到每个村也或多或少有一个像树先生那样的人,30天前发布
28480,像看完了一篇语文课文，二舅显得不那么平凡但又很平凡,30天前发布
28481,年度最佳,30天前发布
28482,天才呀,30天前发布
28483,“世界上第一快乐的人，是不需要对别人负责的人。第二快乐的人，就是从不回头看的人。” ,30天前发布
28484,"还好二舅生活在村里,如果生活在城市里......",30天前发布
28485,史密斯夫妇的BGM在此竟毫不违和,30天前发布
28486,平凡而伟大[支持],30天前发布
28487,从农村出来的孩子，看着更有感受，谢谢二舅也治好了我的精神焦虑,30天前发布
28488,虽然是今天看到的，但也很感激能在我生日那天，有这么一个优秀的作品诞生。[tv_点赞],30天前发布
28489,对于这世间种种的不公，一句“它公平”真的让人很难让人不破防，像二舅这样说着只顾得上自己但早就已经帮助了整个村子的人，平凡而又伟大，即使手握烂牌，仍活出自己，这才是当代人最应该去学习，也是最缺少的精神。[原神_喝茶],30天前发布
28490,比鲁迅乐观，比王朔含蓄，比余华温暖，比莫言明亮。十年之内我没有见过比这更好的文案，为什么？因为它公平。敬老歪，敬二舅。,30天前发布
28491,11w正在看[哦呼],30天前发布
28492,敬二舅,30天前发布
28493,这特殊的经历不常见，大多数人按部就班，我身边没有一个这样的人，up主编辑的不错，特殊人特殊拍摄手法,30天前发布
28494,没有你的录制，人们也不会知道二舅活过。 就像很多人一样好像没活过，也没证据证明他们活过。,30天前发布
28495,很棒，我词穷了,30天前发布
28496,感动??,30天前发布
28497,"看哭了，眼泪到二舅说他从来没有遗憾这里就滑下来，第二快乐的人就是从不回头看的人。
下定决心不怕牺牲排除万难去争取胜利。",30天前发布
28498,精神没好是啥,30天前发布
28499,事业一年多了，可咋办啊，要不是副业就饿死了,30天前发布
28500,我天？以前up还叫衣戈历史，我特别喜欢他的潜规则的视频，宝藏up被大家熟知啦！,30天前发布
28501,别说让二舅直播挣养老钱了，别忘了，二舅总是有办法！,30天前发布
28502,遗憾在电影里是主角崛起的前戏 在生活里是让人沉沦的毒药,30天前发布
28503,二舅是信仰坚定的人，是真正的生活艺术家[tv_点赞],30天前发布
28504,“我以疼痛取悦这个世界”,30天前发布
28505,致敬二舅。,30天前发布
28506,二舅的一生是平凡的，亦是伟大的。,30天前发布
28507,“在隆冬，我终于知道，我身上有一个不可战胜的夏天。”二舅的故事和我爷爷的故事真是如出一辙……还好，不屈的意志是社会中每一个人都可以历练出的品格。作为一个普通大学生，暂时能做的也只有专注眼前和踏实脚下，精进自我和厚积薄发了吧。,30天前发布
28508,二舅总有办法[保卫萝卜_哭哭][保卫萝卜_哭哭][保卫萝卜_哭哭],30天前发布
28509,"我说话很直接，大家包容一下。
什么时候上语文课本？",30天前发布
28510,平凡又伟大,30天前发布
28511,我大舅也很厉害，也是天才，什么样的家具他都能做,30天前发布
28512,文字有没有作业本的调调,30天前发布
28513,可能这一切都是注定的，二舅一直在做自己想做的事，“奉献”了一生，在我们眼里是感慨，在二舅身上是对生活，对自己的无奈。二舅用一生告诉了我们中国人骨子里的坚韧不拔和那种人情味。,30天前发布
28514,@JawnY_,30天前发布
28515,没有文化的我以能说一句“是金子放哪里都发光”,30天前发布
28516,敬二舅,30天前发布
28517,看哭了坚强坚韧的中国人??,30天前发布
28518,文案写的真好！敬二舅！,30天前发布
28519,"在微博上 看了文字版 
再来这里看视频版
不知道为什么 看着看着眼泪就在眼眶里打转",30天前发布
28520,哎啊,30天前发布
28521,隐忍又饱含深情，平凡而又不平凡的一生。,30天前发布
28522,其实一直觉得“所谓的人生成功”真的没有什么意义，我一直觉得只要自己开心过，你的人生就是有意义的，并不比任何人差，所谓的人生的结局都是死亡，看过沿途的风景就是有意义的，你觉得有意义就是有意义。一个人再有钱被关在屋里一辈子又有什么意义，或者他一直不开心又有什么意义呢。,30天前发布
28523,看完这个视频，仿佛看完了一本人物传记，up主文笔好好，直接把我看哭了[大哭],30天前发布
28524,后悔看的太晚了。平时一向很少安利的朋友今天竟然罕见的在社交平台分享安利，我就怀着好奇心点进了这个视频。文字兼具艺术性和幽默感，二舅的故事也带给我了很大触动。年初因为考研失利和表白被拒一直陷入精神内耗，经常会深夜emo，觉得自己要是当初怎么样就好了。希望自己今后可以努力的继续过好生活，虽然二战不被大家看好，但我还是会拼尽全力去试一试，默默努力然后惊艳所有人，让遗憾就在昨天而不是今天和明天，希望明年自己凭借自己的努力可以如愿上岸成电，希望下一次遇到心上人是自己已经是更好的自己了。,30天前发布
28525,心态决定命运,30天前发布
28526,绝了,30天前发布
28527,你点评妙笔生花,30天前发布
28528,一般鸡汤 不做评价 还是好好面对自己找好内耗的原因吧。,30天前发布
28529,天呐，太有力量了。,30天前发布
28530,大概这就是活着，不高贵但也精彩,30天前发布
28531,看的第二遍了，极强的冲击感,30天前发布
28532,恭喜喜提热搜榜一,30天前发布
28533,唐老师,30天前发布
28534,文案写得太好了，很有哲理,30天前发布
28535,入站必刷，一定会的,30天前发布
28536,阿舅正传,30天前发布
28537,想起了余华的《活着》，平凡又伟大，原谅我贫瘠的语言表达不出,30天前发布
28538,真正意义上的身残志坚，开头二舅读书非常好就已经为后面铺垫了他的学习能力很强，也十分聪慧。不能说二舅因为医生的过错失去进入更高学府学习的机会就是一件令人唏嘘的事，没有这个转折，也就不会有后来如此传奇色彩近乎全才的二舅，没有这样的命运，也就看不到up想要特别制作来歌颂的二舅，这可能就是人生的魅力吧———谁也不知道下一步会怎样，但每一步都在改变你自己的人生轨迹,30天前发布
28539,真正意义上的身残志坚，开头二舅读书非常好就已经为后面铺垫了他的学习能力很强，也十分聪慧。不能说二舅因为医生的过错失去进入更高学府学习的机会就是一件令人唏嘘的事，没有这个转折，也就不会有后来如此传奇色彩近乎全才的二舅，没有这样的命运，也就看不到up想要特别制作来歌颂的二舅，这可能就是人生的魅力吧———谁也不知道下一步会怎样，但每一步都在改变你自己的人生轨迹,30天前发布
28540,娓娓道来的文案，朴实无华的镜头，冷峻且幽默，更像是一个优秀的人文纪录片,30天前发布
28541,二舅和女人的关系好像陈彦的《主角》,30天前发布
28542,谢谢,30天前发布
28543,“遗憾在电影里是主角崛起的前戏，在生活里是让人沉沦的毒药。”,30天前发布
28544,"想到了之前看到的一段话，用来评价二舅，正合适：我曾经被一类人的成长轨迹所深深的打动过，ta们遭遇了巨大的生命变故，陷入了绝地般的心理停滞，身边没有任何资源可以协助ta们继续向前一步。而在ta们后续的命运博弈中，挣扎着从谷底重新来到了地面。那是一种近乎求生本能的反抗意志，携带着经历过苦厄才有的对生命和机会的珍惜，也包含着比常人更加热烈的对于希望和幸福的追求。这样的生命张力中兼具了脆弱和顽强，每一步都在崩溃和退缩的边缘，每一步也在重建和复活的路上。

每当看见这样的事迹，我都不想把它描述成一个励志故事，反而像是一曲用血与泪铸就的生命悲歌，在坠渊之地悲泣，在乘风之处飘扬。",30天前发布
28545,伟大或平凡 各有各的璀璨,30天前发布
28546,@cc69646688,30天前发布
28547,二舅很伟大，人生的意义在此,30天前发布
28548,太棒了!!!!!,30天前发布
28549,巧合的是，最后这句话，在半个月前再一次坚定目标时，被我写到我笔记的第二页。感谢二舅，我要过好自己的普通人生。,30天前发布
28550,现实真的是最好的故事，敬二舅,30天前发布
28551,感动,30天前发布
28552,我们村也有这样一个人，木匠，小时候打了青链霉素，然后成了聋哑人。,30天前发布
28553,真二舅?强大呀,30天前发布
28554,太引人深思了,30天前发布
28555,豁然一点再豁然一点，豁达一点再豁达一点。,30天前发布
28556,实在是太好了,30天前发布
28557,太牛了真的[打call],30天前发布
28558,真 感动中国,30天前发布
28559,真的牛，可惜了如果当时没有意外,30天前发布
28560,为啥不试试给2舅买个电脑？,30天前发布
28561,强者都有一颗很强自尊心,30天前发布
28562,《活着》   余华,30天前发布
28563,看哭了，平凡又平凡的一生,30天前发布
28564,二舅总有办法，他说他只顾得住自己，但实际上他顾住了一村子人,30天前发布
28565,文案无敌,30天前发布
28566,尊重up的心意，投个币好了,30天前发布
28567,[大哭]人生啊,30天前发布
28568,就像是看了一场电影一样,30天前发布
28569,让我想起了我的外公，现在来看，发白身佝偻，木讷寡言，只会守着一亩三分地，但是全家从心底有一种敬意，他是那种灵魂中充斥着正直无私的人，当然，我的外婆说他不听话，提及年少，生产队修机器、抽水灌田，好像也是一个神人，很想问问以前的事，但可能不愿意多说，话太少了，对于故事感一片滞涩。我真的很喜欢我的外公。[给心心],30天前发布
28570,"人最宝贵的东西是生命
生命属于人只有一次
一个人的生命是应该这样度过的
当他回首往事的时候
他不会因虚度年华而悔恨
也不会因碌碌无为而羞耻
这样在临死的时候
他才能够说:“我的生命和全部的经历
都献给世界上最壮丽的事业——为人类的解放而斗争”.",30天前发布
28571,想起指环王里的一句话 to wherever it may lead,30天前发布
28572,似乎每个村里都有这样的人，一副烂牌，可以打成怎样，我村里的大哥也如此，但他不爱交谈，甚至于在另一个世界一般，大家都觉得他是因为懒惰而总找借口，但我们似乎从未走进他的内心世界，尊重平凡,30天前发布
28573,这跟雨果笔下的冉阿让是一类人，让我们敬佩的人！他们的一生不能片面的看某个阶段，应该从宏观的角度欣赏他们的一生！,30天前发布
28574,朋友分享这个视频，跟我说她要当卷王，我说好的，我要当卷王的朋友。,30天前发布
28575,我的妈，哭得头疼,30天前发布
28576,最快乐的两种人，一种是不需要对别人负责的人，另一种则是从不回头看的人 [2022][支持],30天前发布
28577,请教，树先生是什么意思,30天前发布
28578,写的真好啊，抱歉没有文化的人只有这一句感慨,30天前发布
28579,卑微的伟大着，文案真好！！,30天前发布
28580,wc两条视频的时间涨了两万粉丝,30天前发布
28581,谢谢分享二舅的经历，你知道有多重要吗，因为我经历了类似的故事，我还沉溺在自己的痛苦中，病痛中 ，悲伤中，无法彻底走出来，谢谢！希望我可以振作起来！,30天前发布
28582,姜文刘晓庆的《春桃》也讲了一个拉帮套的故事,30天前发布
28583,哭了[大哭],30天前发布
28584,人世间,30天前发布
28585,不抗争这一切不公平，乐于接受现状，这就是社会该宣扬的吗,30天前发布
28586,这个视频的部分收益能否给二舅改善一下生活，当是养老钱[保佑][保佑][保佑],30天前发布
28587,这个故事就像余华的小说，娓娓道来，而且有一种乐观的哲思。,30天前发布
28588,确实 最大的遗憾就是一直遗憾以前的遗憾,30天前发布
28589,不错,30天前发布
28590,哇 看了两遍  二舅平凡又伟大,30天前发布
28591,@骑着一匹棉花小马,30天前发布
28592,故事不一定全是真实的，但传达的积极的人生态度却是值得我们所学习的[支持][支持][支持],30天前发布
28593,@张子航航航航,30天前发布
28594,谢谢你up[支持],30天前发布
28595,为什么只能投两个币[抓狂][抓狂],30天前发布
28596,外甥随舅，up笔力深厚，入木三分,30天前发布
28597,讲的真好呀[点赞][点赞][点赞],30天前发布
28598,二舅版《阿甘正传》[doge],30天前发布
28599,二舅版《阿甘正传》[doge],30天前发布
28600,"“他公平”。
命运对二舅何其的不公平，但二舅仍然笑对生活。
世界上只有一种英雄主义，那就是在认清生活的真相之后依然热爱生活。
这让我想到了我的父亲，大概那个年代的人都是如此坚强吧",30天前发布
28601,泪目,30天前发布
28602,谢谢。,30天前发布
28603,[OK][OK]我觉得摸一把好牌还是很重要的，四个二带大小王想怎么玩就怎么玩!毕竟烂牌可不容易玩得好，多少得费点牛劲[doge][doge],30天前发布
28604,看的时候我一度感叹，好可惜啊……真遗憾……结果外甥问二舅遗憾不，二舅说从没这么想过。[脸红][脸红]这是我永远到不了的思想高度[脸红][脸红],30天前发布
28605,1111111111111111,30天前发布
28606,好像是崇高的，伟大的，其实平凡的每一个人,30天前发布
28607,真的好治愈[大哭],30天前发布
28608,稀奇古怪的故事和经典只差一步，up做到了,30天前发布
28609,也不知道为什么，看看就哭了。,30天前发布
28610,这种视频不三连加评论还等什么,30天前发布
28611,一个人在家 复习考研 到了这个阶段 都会焦虑 更何况我买的是医学 一个平时课程压的喘不过气 在实习和考研之间徘徊 真的 很焦虑 睡不着 头发越掉越多 没有目的 没有希望 我不知道我的困境和二舅当时比怎样 但是我感觉这是我最难得时候 精神内耗 我刚刚强制自己复习了一些 但是又打开b站看到了这个 不能说我醒悟了 但可能有别的感受吧,30天前发布
28612,@QIKA30 滚过来看杨威男,30天前发布
28613,看哭了[大哭][大哭][大哭][大哭][大哭],30天前发布
28614,我爷爷也是这样的人,30天前发布
28615,致敬,30天前发布
28616,投了币，二舅我好佩服你,30天前发布
28617,视频还没看过，我是在百度上看了up您对网友建议直播的回复来的，说的很好，这是这个故事最美好的结尾，高情商高智商，也祝愿您的将来的生活也能如自己的心意[给心心],30天前发布
28618,看着看着就很悲伤,30天前发布
28619,我们总是去仰望那些所谓触不可及的巨人，却不曾想过每个人都有成为巨人的可能，但，他们没有机会,30天前发布
28620,我一直坚信 中华民族的脊梁骨和根是在农村的,30天前发布
28621,salute,30天前发布
28622,"遗憾在电影里是主角崛起的前戏
在生活里是让人沉沦的毒药",30天前发布
28623,二舅真是万能的战士！视频的文案写得真是太好了，不刻意悲苦，娓娓道来，引人入胜。这可以拍成电影了，非常好的故事，因为真实而十分具有力量。,30天前发布
28624,致敬[保卫萝卜_哇],30天前发布
28625,爆哭??[大哭],30天前发布
28626,@柒宿sama,30天前发布
28627,"“第一快乐的人，是不用对别人负责的人，第二快乐的人，就是从不回头看的人。”

平凡人在困苦中的坚韧与平和永远是最动人的！",30天前发布
28628,hello,30天前发布
28629,二舅就是村里的大宝贝，村里的财富,30天前发布
28630,解答了最近很多想不明白的问题，共勉之[爱心],30天前发布
28631,好文,30天前发布
28632,人生最大的遗憾莫过于一直遗憾过去的遗憾,30天前发布
28633,“中国人老说生老病死，生死之间何苦还要再隔上个老病呢？这可不是上天的不仁，而是怜悯——不然我们每个人都在七八十岁却还康健力壮之年去世，那对这个世界该有多么的留恋呢？那不是更加的痛苦吗？从这个意义上来讲，老病是生死之间的必要演习。”,30天前发布
28634,未知的一切也都只是可能，在所处的环境里发挥到自己的价值，就是最快乐的事情，与其遗憾过去或者过分期待未知的“美好”都会让自己失望和不快乐,30天前发布
28635,如果可能，还是希望回到二舅十几岁打的那四针之前，让他过上叱咤风云的生活,30天前发布
28636,二舅的那句话意思就是天行健，君子以自强不息，知易行难啊,30天前发布
28637,因为过于真实。内心大受震撼。世上有多少人。能在认识到生活的艰辛之后。还选择乐观的去面对。敬二舅。敬所有平凡的人。你们都辛苦了。。。,30天前发布
28638,@北冥夜萧萧 这个超厉害,30天前发布
28639,然而一想到世界上还有那么多人受苦我却无能为力，我的内心便分外的痛苦了。,30天前发布
28640,世界上只有一种真正的英雄主义，那就是看清生活的真相之后，依然热爱生活。,30天前发布
28641,看哭，想起了我的叔公[委屈],30天前发布
28642,这不得进《入站必刷》？,30天前发布
28643,这是我22年刷b站最有意义的11分钟,30天前发布
28644,人的一生再平淡，那也是漫长的几十年，所以大概每个老人都有着不为人知的并不平淡的故事吧,30天前发布
28645,这个视频好好 好有意义,30天前发布
28646,你看二舅那手中拐杖像不像那美猴王的金箍棒，你看那山路上的一级级石板，像不像通往仙宫的玉阶。,30天前发布
28647,豁达是一种境界，二舅的境界真的很高[支持],30天前发布
28648,这个视频让我觉得，b站视频内容的多元化，可能真的也是一件好事，长视频本就是一种极佳的表现方式，b站有很多优秀的长视频创作者，真的挺好的,30天前发布
28649,或许这就是一位历史老师对于历史的敬重吧,30天前发布
28650,天才小老头,30天前发布
28651,中国的普通百姓底层人民是很坚韧的，个人受制于文化教育、时代背景，生活条件等因素，确实会有个体本身的局限，但这个群体的勤劳和坚韧才是我们国家的基石。,30天前发布
28652,11万人正在看,30天前发布
28653,平凡而又伟大,30天前发布
28654,昨天是段历史，明天是个谜团，而今天是天赐的礼物。,30天前发布
28655,中国人的骨子里有温良,30天前发布
28656,说点什么都显得我浅薄[大哭],30天前发布
28657,像老人与海的语言一样平实，普通，小屁孩都可以看懂、二舅的生活像《活着》一样让人震撼、常人所居，常人所做，常人所发，常人所看，震惊啊[跪了],30天前发布
28658,6688真的很酷,30天前发布
28659,[笑哭],30天前发布
28660,从来没投过币，这个处给二舅了，敬二舅！,30天前发布
28661,或许很多人的人生都只是缺这样一个讲述者，我们都能做好自己人生的主角,30天前发布
28662,简简单单便是最好，事实证明，普通这个词是外界定义的！,30天前发布
28663,竟然泪奔！,30天前发布
28664,明明是他比较惨，为什么觉得我更惨,30天前发布
28665,salute,30天前发布
28666,这段时间我一直在不断的精神内耗，我很想工作却无从下手，没人告诉我我应该干嘛，我很不想躺平，很想工作，但是现实是工作很难找，书又读不下去，我无论从精神上还是经济上都十分乏陈可善，我朋友了了数人，可以说是没有，有很多事我不愿去做，我亦无可奈何，即使刷到这类视频我还是很难和自己和解……,30天前发布
28667,往往都是快要死的时候才发现人生最大的遗憾就是一直在遗憾过去的遗憾。神文案，,30天前发布
28668,二舅总说，他连自己都顾不住，其实在大家看来，他顾住了整个村子。安静的房间，风一下就大了起来。。。,30天前发布
28669,神舅[微笑],30天前发布
28670,或许内耗的终点是重生,30天前发布
28671,[大哭],30天前发布
28672,二舅的人生是平凡的，但又充满着一种沉静的力量感，令人肃然起敬。,30天前发布
28673,不怨天，不尤人，下学而上达，知我者其天乎。二舅是真正懂得天命的人。,30天前发布
28674,千言万语只能化作一句：二舅平安健康长寿,30天前发布
28675,不遗憾了，往前走,30天前发布
28676,这样的二舅太酷了,30天前发布
28677,二舅,30天前发布
28678,生而不平凡的平凡的人生！看完真的泪奔，完全不能平静,30天前发布
28679,生而不平凡的平凡的人生！看完真的泪奔，完全不能平静,30天前发布
28680,世界以痛吻我，我却报之以歌,30天前发布
28681,看着看着，不觉间已热泪盈眶,30天前发布
28682,把我看哭了,30天前发布
28683,平凡而伟大,30天前发布
28684,所有人都在努力的生活，致敬平凡的伟大,30天前发布
28685,谢谢二舅 他修好了我的裂缝,30天前发布
28686,好,30天前发布
28687,"从小到大看过许多文章、听过不少道理，他们告诉我们在困境中要昂扬向上，在写作文时自己也可以输出鸡汤，真到了要直面现实时我却发现自己很懦弱，教资、考研、省考都没有通过，我忽然觉得对不起当初高中努力坚持的自己，那个心理和生理上都承受巨大压力的自己。
毕业脱产考研，不要辜负那个埋头苦学的自己，或过去，更现在。",30天前发布
28688,一部11分28秒的微电影,30天前发布
28689,平凡的高贵的人生 这样的手艺人和正能量才是值得弘扬的,30天前发布
28690,“人生最大遗憾就是一直在遗憾过去的遗憾”,30天前发布
28691,从小就被教导说作为男生应该什么都会一些，现在长大了，还真的什么都只会一些[笑哭],30天前发布
28692,对人来说乏善可陈的生活才是常态，平淡中包含着的复杂的情感,30天前发布
28693,1000万预定，第一个一键三连，敬二舅[抱拳],30天前发布
28694,当第二快乐的人,30天前发布
28695,想起爷爷说过的话，下定决心，不怕牺牲，排除万难，取得胜利,30天前发布
28696,太强了 回望自己觉得活得还没二舅精彩,30天前发布
28697,[打call][打call][打call],30天前发布
28698,许多人只知道活着，但是他们不知道这世界上有人不仅仅为了活着用尽全力还要为小家为大家。一时话满突然不知道如何表达，只能说一句二舅，我敬你。,30天前发布
28699,每个人的人生都是一本传记，在不凡中度过平凡的每一天,30天前发布
28700,看到农村的这些人和事，我们要想达到描绘的盛世，还得好多年的路要走。加油中国！！！,30天前发布
