index,comments,time
2662,三天。。。三千万播放。。。五百四十万硬币。。。(゜ロ゜),28天前发布
2663,敬佩二舅这份胸怀！[支持][支持][支持],28天前发布
2664,他公平,28天前发布
2665,我敬佩每一个努力生活的人，仅此而已,28天前发布
2666,从众生中看榜样的话，榜样有时，比比皆是，就在生活中。,28天前发布
2667,二舅很厉害，大家继续努力[打call],28天前发布
2668,俗世奇人,28天前发布
2669,标题与内容有什么联系吗？,28天前发布
2670,我很难想到这样的天才少年应当用什么言语去诠释，想了一下，大抵只是他那短暂的人生罢了。少年死在了儿时高烧的夜晚。人们真正该看到的是还在继续走着的二舅。,28天前发布
2671,《二舅说：他公平。》,28天前发布
2672,「永远不要相信苦难是值得的，苦难就是苦难，苦难不会带来成功，苦难不值得追求，磨练意志是因为苦难无法躲开」 ——余华《活着》,28天前发布
2673,@生菜宝宝771228 [热词系列_泪目],28天前发布
2674,二舅很厉害 但是真的苦,28天前发布
2675,明年就要高考了，希望自己这一年能像二舅一样，努力学习成为更好的自己,28天前发布
2676,"遭遇变故的人，要么于伤痛中沉沦，要么抚平伤疤继续前行，二舅是后者中的一员。看看身边的人，里面也有许许多多的“二舅”。我敬二舅，敬他们走出苦难的勇气。
up说“与自身和解”，我很赞同。同时，我也想补充一点：“与自身和解，但不要与苦难和解”。走出苦难的伤痛之后，便去寻找剔除苦难的良方吧。",28天前发布
2677,那么二舅的想法又是什么呢？,28天前发布
2678,入站必刷预定[星星眼],28天前发布
2679,老舍肯定没想到，有一天会有后人仿着他的文体，写的东西却不是针砭时弊，而是歌颂苦难。,28天前发布
2680,敬二舅,28天前发布
2681,二舅让我感触万深,28天前发布
2682,鲁迅：回村三天，闰土治好了我的精神内耗。,28天前发布
2683,视频里的二舅更像是十字架上的耶稣  虽然痛苦缠身但是一句话也不能说 而代替他说出痛苦是伟大的是那个教皇般的侄子  他掌握了绝对的话语权 用一种极为华丽的方式去蒙蔽苦难为缺乏苦难的众人展现出虚假的美好,28天前发布
2684,[doge][doge][doge][doge][doge][doge][doge][doge]人不因为伟大而活着。而因活着而伟大,28天前发布
2685,意犹未尽，平淡的讲述却有令人泪目的镜头,28天前发布
2686,一下子想起了余华的活着：以笑的方式哭，在死亡的伴随下活着。,28天前发布
2687,视频做得很好,28天前发布
2688,生活的苦难，并不是难，而是心态被打败认输了,28天前发布
2689,"万般荒凉                                        
二舅是一个时代的缩影，却绝不是那个年代的特有产物，他放弃他又追逐，他坠落他又盘旋，他在黑暗里游走又在希望与光明之间挣扎。他的命运绝对是一个悲情人物，就像作者所引用“他这种奇才啊，只不过是生不逢时，他应该受国家的栽培，名扬天下才对， 不应该弄到这么落魄可怜。”可试问，恰逢其时的事情又有多少？我叹其悲凉，叹其哀苦，叹其落魄，却殊不知众生皆苦，我也悲凉，我也哀苦，我也落魄，万般荒凉，但二舅却比我乐观，他似乎看遍世事，而无畏世事，他懂得失去，又懂得释怀，命运对他是不公的，生活对他是残酷的，可他却悠游自在，这让我不禁想,也许只要平静且向上的走下去，生活里有真正的乌托邦，可作者一句“这个世界上第一快乐的人，是不需要对别人负责的人；第二快乐的人，是从不回头看的人”这让我看到生活里面没有世外桃源，有的只是一份悠然看菊的心态，哪怕手里拿的是拐杖，偶尔也要有脱离生活的苟且，品读诗和远方的心境，回过头来生活依旧是不公的，就像二舅，感觉可惜却又命中注定，但我能奈生活何，生活又能奈我何。我虚伪，我自私，我渺小，我也勇敢，也善良，也伟大，我不是二舅，却希望怀揣着像二舅一样的平常心，万般荒凉以此为梦，这一次敬二舅也敬自己！[打call][打call]",28天前发布
2690,二舅：我那帮孙子还不帮我帮我,28天前发布
2691,回村三天闰土治好了鲁迅的精神内耗,28天前发布
2692,你们看过一本书叫佐贺的超级阿嬷吗，这个视频让我想起了这个,28天前发布
2693,或许我们不应该赞扬苦难，而应该去思考苦难为什么会产生,28天前发布
2694,从某音看到，过来就看到，真的好感动,28天前发布
2695,人间即是地狱,28天前发布
2696,排除万难去争取胜利。敬二舅，敬平凡却伟大的众生[干杯],28天前发布
2697,如果一个人得了白血病，不去思考得白血病的原因，不去思考是什么得了白血病，反而想着去跟白血病对抗乐观面对人生，那么他的白血病将永远望不到尽头,28天前发布
2698,清末要是全是二舅，谁最高兴呢，我暂且蒙在鼓里，现在又在鼓吹二舅，又是怎么回事捏[给心心],28天前发布
2699,网络治不了你们的各种耗，只会加重。,28天前发布
2700,二舅是时代的牺牲者，可以赞美他的品质和人生态度，但你不可以提倡别人也像他一样,28天前发布
2701,感慨,28天前发布
2702,二舅这么苦，某种意义上你应该感到羞耻,28天前发布
2703,在这样一个充满未知与意外的世界里，能够平凡的活着已是不易，总不能一直让那些悲伤的遗憾蚕食着生活里另一些更为美好的东西。所以，请放开眼些，也请勇敢些吧！,28天前发布
2704,嗯，说点什么呢，尽力不让自己遗憾吧,28天前发布
2705,"余华在活着中写道
永远不要相信苦难是值得的 苦难就是苦难 苦难不会带来成功 苦难不值得追求 磨练意志是因为苦难无法躲开",28天前发布
2706,世界上最快的人，一是不顾别人的人，二是从不回头看的人,28天前发布
2707,人生最大的遗憾就是一直在遗憾过去的遗憾。,28天前发布
2708,标题不如叫我的二舅[微笑],28天前发布
2709,我敬佩能在那些苦难中依然坚持向前的淳朴善良的人，但苦难它不值得被歌颂！,28天前发布
2710,这不是伤仲永式的故事 这是一个不屈的灵魂,28天前发布
2711,幽默感？苦难并不是什么值得歌颂的事情。外宣除外,28天前发布
2712,原作的二舅没有一句台词，只是作者在讲述。我听不到二舅自己的声音，就像隔着一层玻璃，很模糊，就像是别人想让你看到的。,28天前发布
2713,"二舅再困难，也要供养大伯
大伯再富有，也要压榨二舅
二舅和大伯治好了我的精神内耗",28天前发布
2714,[加油],28天前发布
2715,"永远不要相信苦难是值得的
苦难就是苦难
苦难不会带来成功
苦难不值得追求
磨练意志是因为苦难无法躲开",28天前发布
2716,敬二舅,28天前发布
2717,就像是看了一部电影，评分高的那种,28天前发布
2718,突然想起了《秋园》,28天前发布
2719,人们总是在看万物中看到自己,28天前发布
2720,不知道坐在天井里观天的那一年，二舅经历了怎样的天人交战，最终胜出,28天前发布
2721,人生路漫漫 或坑坑洼洼 或泥泞不堪。莫回首 莫要停 一笑而过往前行。,28天前发布
2722,是河北保定吗,28天前发布
2723,使老有所终，壮有所用，幼有所长，鳏寡孤独废疾者皆有所养，礼记说了这么多，比不过一个大伯[doge],28天前发布
2724,这种文案，就算不配画面，我仿佛也能身临其境，太赞了文笔！,28天前发布
2725,文案，摄影，剪辑，都是牛逼的，人物丰满，有血有肉。我只有初中文化，只能写得上以上的优点了。,28天前发布
2726,中国人老说生老病死，生死之间何苦要再隔上个老病呢？这不是上天的不仁，而是怜悯。。。,28天前发布
2727,@吃猕猴桃挑籽,28天前发布
2728,二舅原谅医生的这种精神值得歌颂吗？,28天前发布
2729,从别的地方刷到 ，特意来一键三连加关注的。[支持],28天前发布
2730,赞美苦难[打call]愿歌颂二舅的人成为二舅[鼓掌][奋斗],28天前发布
2731,二舅好牛[抱拳][抱拳][抱拳][抱拳],28天前发布
2732,感觉像王小波的风格，虽然感觉小波写舅舅更带点荒诞和无力，文案写的真的是这种媒介里为数不多的良品，真实,28天前发布
2733,敬二舅,28天前发布
2734,短短十分钟视频，我像是看了一本史诗版堪比《活着》的文章，回味无穷。,28天前发布
2735,我敬仰他的生命力 但我却无法认同作者,28天前发布
2736,@青黎LLL 一定要看完,28天前发布
2737,这个视频真好阿,28天前发布
2738,我觉着有的时候人的浅薄就是用自己的视角看问题。刚看完我觉得二舅挺惨的，替他打抱不平。后面觉得也许就是这些经历塑造了他这样的人吧。虽然看起来不是那么所谓的“光鲜靓丽”，但是感觉二舅内心应该还是充盈感，满足感会多一些。有时候这个面相还是很反映出问题的[支持][支持][支持]，希望二舅一家能平安喜乐，一生顺遂,28天前发布
2739,"看到一段话，让我很有感触：“辞职去旅行算是勇气吗？我很难理解，如果放弃算是勇气，那坚持算是啥？走趟川藏线就算人生洗礼了？那夏天挤公交挤地铁像洗桑拿，暴风雨台风天里坚持上班工作这算啥？去丽江大理把酒言欢，畅谈人生算是勇气的话？那加班加到深夜吃着放凉的外卖，和客户打电话打到口干舌燥希望渺茫还要背水一战这算啥？啥也不懂开个民宿搞个咖啡店亏了自己又坑爸妈钱这算勇气？那凑够了首付接来了父母靠自己的能力在偌大城市安家这算啥？受了委屈立马辞职算是勇气，那深夜回家在车里抽根烟叹口气依然挤出微笑回家这又算是什么？”
三观很正，与各位共勉，生活的不如意天天都在发
生，假如我们轻言放弃还给自己包着冠冕堂皇的理由，那真是既可笑又可悲。还是那句话，真正的勇
士，敢于直面惨淡的人生！",28天前发布
2740,三千万了,28天前发布
2741,敬二舅,28天前发布
2742,"看一遍有点学生时代那些扩展阅读的感觉，文风很熟悉
不过那些扩展阅读的私货可没有那么明明白白的摆在人脸面前",28天前发布
2743,致敬强悍，坚定与善良,28天前发布
2744,伟大出自人民群众，敬二舅，也敬我的父辈母辈。,28天前发布
2745,团结，紧张，严肃，活泼,28天前发布
2746,有的人在视频里找到信念，有的人学到道理，而有的人咬住细枝末节的问题不放，忽略了视频真正想表达的核心。真不想这么好的作品被喷。,28天前发布
2747,抛弃华丽的词藻 挖掘背后的 来自生活的哲学,28天前发布
2748,空洞,28天前发布
2749,回村三天，骆驼祥子治好了我的精神内耗,28天前发布
2750,感人，反省中！,28天前发布
2751,敬二舅,28天前发布
2752,推荐书籍： 翻身，深翻，大逆转。看完你更能体会二舅,28天前发布
2753,，，，，,28天前发布
2754,我以为以我现在的耐心看不了一个超过3分钟的小视频，没想到一直到播放结束才惊觉11分钟过去了,28天前发布
2755,"昨天看到这个视频的我是无论如何也想不到这个视频今天会被说得这么不堪。
误解往往是常态，理解反而稀缺。
这是一个好视频，没有这么多人认为的这么不堪。
什么时候人才能知道自己是无价的呢？",28天前发布
2756,二舅总有办法,28天前发布
2757,强悍这个词用的真好。强悍的二舅，强悍的我的父母，强悍的中国农民，强悍的中华民族。,28天前发布
2758,这种热度在B站上第一次见[热],28天前发布
2759,太牛了，我好像看了一本书,28天前发布
2760,所以我们更不应该歌颂苦难，而是要去消除苦难,28天前发布
2761,最后一下突然泪目，我虽然年纪轻轻，却在浪费生命，苟且活着。,28天前发布
2762,世间所有的安排，都有他的理由，“失之东隅，收之桑榆”,28天前发布
2763,如果你们任何一个人感觉到这个是酷，这个事情很厉害。快去翻那五本书。多读书不要被知识分子骗。,28天前发布
2764,鲁迅;回乡三天，闰土治好了我的精神内耗。[妙啊],28天前发布
2765,苦难不值得追求，也不应该被歌颂！他说他要去见他！差点破防,28天前发布
2766,( ゜- ゜)つロ(*°▽°*)八(*°▽°*)?,28天前发布
2767,致敬二舅吧。,28天前发布
2768,引导大家从苦难中找感动  其心可诛,28天前发布
2769,回乡三天，闰土治好了我的精神内耗。,28天前发布
2770,二舅就是另一个时代的缩影，像我的祖父母大多数也像作者的二舅一样，身怀多技，无所不能。其实大家都是普通人，作者也只是将二舅的故事以一种散文的形式口诉出来，我看了三遍视频了，爆红也是出乎我的意料，二舅的故事能深切的唤醒很多老一辈人的记忆，对于年轻的一辈可能感触不会特别深。（我就是没有很深的感触，因为在我看来就是身边很正常的事情，没有什么特别的哇好感动什么的）毕竟一千个人有一千个哈姆雷特～然后也希望二舅身体健康，爆红之后希望二舅平静的生活不会受到很大的影响～,28天前发布
2771,6688 最酷的组合,28天前发布
2772,老师也给我们看了这个视频[微笑][微笑][微笑],28天前发布
2773,年龄有问题，视频说二舅66岁，虽然没具体说是哪一年，但即使是按照今年66来算的话在1977年恢复高考的时候他也已经21，为什么还要说他“正值十八九岁”？虽然也就差个一两年，但我个人感觉就是不舒服[怪我咯],28天前发布
2774,感觉up说了这么多，让二舅说几句更好。,28天前发布
2775,回家三天，骆驼祥子治好了我的精神内耗,28天前发布
2776,谢谢你，让我重拾信心。,28天前发布
2777,致敬！,28天前发布
2778,扪心自问一下，如果没有这四针，二舅还是人人追捧的平凡而又伟大的人中龙凤吗？经过街上的木匠店，又有几个人发自内心的认为他们是人中龙凤呢？,28天前发布
2779,是苦难还是伟大？,28天前发布
2780,文案的力量。但文案的创意很多时候的灵感来源于生活！,28天前发布
2781,"疫情是有些困难不便，但二舅面临这样的困难都乐观活下来了，你有什么好怨天尤人的？

周公子炫富是有些不公平，但二舅面临这样的不公平都坦然面对，你有什么不满的？",28天前发布
2782,你做个人吧，你二舅的苦难被你书写成伟大，你真是个颠倒黑白的混账。,28天前发布
2783,也许这样的人生，比理想生活更让二舅充实且满足,28天前发布
2784,可惜人生没有如果,28天前发布
2785,用自己的眼睛看看周边人吧,28天前发布
2786,希望能拍成一部电影，激励每一位平凡的普通人！,28天前发布
2787,那我只能祝愿歌颂二舅精神的都能成为二舅??,28天前发布
2788,明明身边可能就有像二舅一样的人，平时对他们不屑一顾，却又在听二舅的故事之后感慨万千。这种割裂感使人无语凝噎。,28天前发布
2789,传奇！,28天前发布
2790,平凡人的不平凡,28天前发布
2791,国家永远繁荣富强！,28天前发布
2792,你觉得霍金跟你二舅比谁更惨[脱单doge],28天前发布
2793,敬二哥,28天前发布
2794,"我们可以在困境中自立自强，但是绝不可以忘记我们的苦难从何而来，更不可忘记…,",28天前发布
2795,武训[思考][思考][思考],28天前发布
2796,问问这个视频是不是很多学生在看,28天前发布
2797,二舅这个人很好，但,28天前发布
2798,二舅治好了up的精神内耗，但没治好你的??,28天前发布
2799,苦难永远不应该被歌颂，被歌颂的应该永远是每个普通、平凡的你我，因为我们都在努力的生活。,28天前发布
2800,二舅自己怎么说,28天前发布
2801,这是一个属于他的 平凡的世界,28天前发布
2802,我们可以被污水里顽强生存的鱼所感动，但比感动更重要的是治理污水,28天前发布
2803,[支持],28天前发布
2804,现实版人生海海,28天前发布
2805,为什么说治好了精神内耗呢？,28天前发布
2806,作为学中医的，认为当时卫生条件差，四针导致副作用很大，保守用中药治疗或许能好。赤脚医生手册以前农村人都有，服务于基层人民的卫生健康的[微笑],28天前发布
2807,二舅手艺好。,28天前发布
2808,[大哭][大哭][大哭][大哭]为什么人生有那么多遗憾呢,28天前发布
2809,要“治好”精神内耗，靠的不是二舅，而是大伯二伯[微笑],28天前发布
2810,年轻时最需要决心与勇气了，送给自己[微笑],28天前发布
2811,拿别人的苦难来励志是不道德的,28天前发布
2812,你宣传你的二舅，我继续躺平。,28天前发布
2813,当你觉得自己在负重前行的时候，可能就是有人骑在你头上，讲道理二舅这么聪明努力，不是千万富翁，我们每个人都有责任。在没有亲历过的苦难中去寻找精神力量，是一种居高临下的自我安慰。?????唉,28天前发布
2814,二舅手艺好,28天前发布
2815,我觉得文案可以进课本[跪了],28天前发布
2816,歌颂苦难的，从来不是吃苦的人。,28天前发布
2817,??,28天前发布
2818,胡受伤,28天前发布
2819,时代背景下是沉默的大多数支撑起了这个世界，敬二舅，敬每一个坚持的普通人,28天前发布
2820,回村三天，闰土治好了我的精神内耗[2233娘_大笑],28天前发布
2821,第二遍看的哭了,28天前发布
2822,笑嬉了,28天前发布
2823,连自己二舅都消费[辣眼睛],28天前发布
2824,真的关心治坏二舅的医生被抓了吗，高考不考的原因是什么,28天前发布
2825,像平凡的世界，平凡中蕴含着力量,28天前发布
2826,我们或者不是天才，但我们接受和享受的远比其他看不到的人多的多。千千万万个“二舅”仍然活的精彩，我们又怎能抱怨命运多舛。,28天前发布
2827,干了这碗鸡血干翻整个世界！,28天前发布
2828,当苦难理所应当，认命便成了最伟大的美德,28天前发布
2829,那四针毁了一个人,28天前发布
2830,永远不要相信苦难是值得的，苦难就是苦难，苦难不会带来成功，苦难不值得追求，磨练意志是因为苦难无法躲开。,28天前发布
2831,6688酷在哪里？,28天前发布
2832,"小说《玫瑰的名字》中探讨了一个核心问题：
贵族和教宗是不允许平民和教徒笑的，笑是对皇权和神权的亵渎。平民就应该守贫，将自己的剩余价值奉献出来，所以，苦难是福报，承受苦难则是美德！！",28天前发布
2833,这个视频出来的时间节点很巧，正好是大量年轻人失业和大量刚毕业大学生四处游荡的时候，为了安抚年轻人，精心制作，给你推出一个身世悲催又自强不息的榜样，这不是巧合，是对症下药的一剂药汤！   --- 转自其他视频平台的用户评论,28天前发布
2834,小学时候赖床起不来，妈妈就在床边，大手拉着我的两条胳膊，嘴里喊下定决心，排除万难，不怕牺牲，争取胜利！边把我从床上拉站起来，一下子泪目了,28天前发布
2835,很难不三连,28天前发布
2836,江西周不是我们圈子的,28天前发布
2837,平凡悲苦的人生在不平凡的人的手中，总是能绽放出别样的光彩。,28天前发布
2838,每个人都像二舅一样活着，他们就开心啦[呲牙],28天前发布
2839,其实作者抛出了很多问题，我们该多思考思考原因,28天前发布
2840,长长的路呀就要到尽头，那姑娘已经是白发苍苍,28天前发布
2841,每个人都像二舅一样活着，他们就开心啦[呲牙],28天前发布
2842,泪流满面??,28天前发布
2843,请问up主家庭自始至终对二舅有什么实质性的帮助，拍视频的收益肯定不菲。拍视频的最后导向“治好精神内耗”是否存在消费苦难，美化苦难之嫌？,28天前发布
2844,精神内核：下定决心，不怕牺牲，排除万难，去争取胜利。,28天前发布
2845,嘿嘿，啊哈哈哈哈哈，,28天前发布
2846,每天都要看几遍，不知道为啥，看到了父辈？想到了刚去世的奶奶？看到了血液里属于中国的灵魂？,28天前发布
2847,那个年代很多人，被医生玩废了，我小舅就是,28天前发布
2848,估计要进镇站之宝了[热词系列_镇站之宝],28天前发布
2849,可是整个视频二舅从始至终没说过一句话,28天前发布
2850,真的哭了??,28天前发布
2851,二浪，我的二浪[酸了],28天前发布
2852,视频做的真不错，为up主点赞,28天前发布
2853,我们都在为活着而活着,28天前发布
2854,劳苦重担，不只是苦的故事才会让人回味,28天前发布
2855,"二舅想通了，所以二舅不怨天不怨地
我想不通，就怨??????
                                              ---转自贴吧",28天前发布
2856,我们不歌颂苦难，我们敬佩的是面对苦难时的人性光辉。,28天前发布
2857,太厉害了，生活的苦难无法磨灭二舅对生活的热爱[星星眼],28天前发布
2858,啊啊啊啊啊才发现这个老师是猿辅导的唐浩 以前还上过他的课！！,28天前发布
2859,我感觉能上6000万播放量,28天前发布
2860,火爆全网了，油管上有好评颇多,28天前发布
2861,敬二舅！,28天前发布
2862,"二舅是一个时代的缩影，却绝不是那个年代的特有产物，他放弃他又追逐，他坠落他又盘旋，他在黑暗里游走又在希望与光明之间挣扎。他绝对是一个悲情人物，我叹其悲凉，叹其哀苦，叹其落魄，却殊不知众生皆苦，我也悲凉，我也哀苦，我也落魄，万般荒凉，但二舅却比我乐观，他似乎看遍世事，而无畏世事，他懂得失去，又懂得释怀，命运对他是不公的，生活对他是残酷的，可他却悠游自在，这让我不禁想,也许只要平静且向上的走下去，生活里有真正的乌托邦，可作者一句“这个世界上第一快乐的人，是不需要对别人负责的人；第二快乐的人，是从不回头看的人”这让我看到生活里面没有世外桃源，有的只是一份悠然看菊的心态，哪怕手里拿的是拐杖，偶尔也要有脱离生活的苟且，品读诗和远方的心境，回过头来生活依旧是不公的，就像二舅，感觉可惜却又命中注定，但我能奈生活何，生活又能奈我何。我虚伪，我自私，我渺小，我也勇敢，也善良，也伟大，我不是二舅，却希望怀揣着像二舅一样的平常心，万般荒凉以此为梦，这一次敬二舅也敬自己！[打call]",28天前发布
2863,看完，up赚大了，我们又喝了一杯鸡汤，不禁思考了人生的意义，开启了我们的精神内耗之路。 [歪嘴][歪嘴][歪嘴],28天前发布
2864,二舅：我掉你地ch,28天前发布
2865,观众不是瞎，真实的东西才能引起共鸣，感谢作者，感谢二舅，感谢B站,28天前发布
2866,为什么有人说美化苦难，又有人说鼓励躺平啊，作者都说了是希望大家能与自己和解，更好地生活。,28天前发布
2867,入站必刷预定,28天前发布
2868,回村三天，闰土治好了我的精神内耗[给心心],28天前发布
2869,说实话，像二舅这样因为意外改变了一生却还在乐观生活的人不少，所以大家真的要多看看外面的世界，难的人多了，可是大家都熬着过，再难也别给自己找借口泄气,28天前发布
2870,三天三千万[喜欢],28天前发布
2871,先反思，先呼吁，先帮助身边有困难的人，然后再去感动和宣传。,28天前发布
2872,当苦难大于力量的时候，勇敢的活下去,28天前发布
2873,敬二舅！敬&#39;&#39;二舅&#39;&#39;一般，百折不挠，默默奉献，向阳而生的人！！！,28天前发布
2874,你穷是因为你懒,28天前发布
2875,我把视频收藏在诗意生活文件夹中,28天前发布
2876,二舅不就是很多面对不公又不得为现实买单的普通又平凡的人吗，苦难不值得歌颂，拿自己的苦难去对比他人的苦难获得自己心灵的慰藉......苦难的原因是什么  我们不就是为了原因去 “排除万难，去争取胜利”为什么要歌颂呢,28天前发布
2877,牛呀,28天前发布
2878,他大舅他二舅都是他舅,28天前发布
2879,有些人呐，差不多得了,28天前发布
2880,或许观看视频的人里头，也有当年那个医生的后代，他们吹着空调，笑嘻嘻地看完视频，然后留言一句：对的，社会就是需要这么乐观向上的人。[妙啊],28天前发布
2881,躺下的人看不得别人起来，积极面对生活能被说成阿Q精神。面对苦难没有选择放弃事迹，会被说成赞美苦难，我的天。,28天前发布
2882,[疑惑],28天前发布
2883,两个硬币不够表达我的内心,28天前发布
2884,不平凡的人生，却有一颗平凡的心,28天前发布
2885,二舅的苦难是现实原因所造成的，而精神与苦难的斗争只能解决精神的内耗，物质的苦难只能用物质来摧毁，我们不能只停留在乐观层面，而应该反思为什么形成了这种现实的结果,28天前发布
2886,文案写得太好了[点赞],28天前发布
2887,不知道怎么说，像是别人的二舅，很多个人的二舅，up不敢曝光出来3000万播放量了,28天前发布
2888,看泪目了二舅[大哭],28天前发布
2889,每个人似乎都在赞美二舅，赞美他能从苦难中消除疼痛，活出精彩人生，却没有任何人想成为二舅。,28天前发布
2890,为什么有的看不到ip,28天前发布
2891,"“我看到二舅后，我的精神内耗被治好了”
“当我看到比自己过的更好的人，于是我又产生了精神内耗”",28天前发布
2892,视频内容很不错，抓住了青年人焦虑的痛点。标题很b站，到底是为了二舅写的标题还是为了自己写的标题，作者应该心里有数吧。,28天前发布
2893,高情商∶他这么惨，却还这么努力。低情商∶为什么他这么努力还这么惨？,28天前发布
2894,当代武训传,28天前发布
2895,业缘自感，了续由心,28天前发布
2896,二舅治好了up主的流量焦虑,28天前发布
2897,如果你知道你的人生结局，你是否有勇气走完你的一生[doge],28天前发布
2898,这才是我熟悉的B站，自从流量和短视频不断入驻B站，B站变了，除了看看自己关注的以前的那几个UP，排行榜很少点开了，哎,28天前发布
2899,越努力越倒霉,28天前发布
2900,"转自网友评论；
警惕一下，这个视频带来的群体性舆论共情，本质是一种精神PUA!
它是个专业的团队，在消费主义盛行的时代，打造的迎合咱们小镇做题的精神消费品，全片刻意隐去对年轻人“精神内耗”成因的分析，通过上个时代的“二舅”的人生轨迹，给如今的年轻人带来一种“人生共情”，这种共情是条件不对等的、软弱的、虚无的，带着小布尔乔亚的妥协。
很多人被网络情绪有意无意地带入这种共情之后，陷入“我的精神内耗是我不够坚强、不够豁达、不够努力”的思维怪圈，看不清造成群体性精神内耗的真正原因，遇事不看外部环境是否公平，先思考自己是不是能力有问题、是不是不够努力，陷入自我否定、自我反思的地步，这是什么？这是社会性的PUA。
这个视频最有价值的其实是“二舅”在日记里摘抄的这句话:“排除万难，争取胜利”，这是一种斗争术语，那么当代小镇做题家们的斗争对象是谁呢？思考清楚这一点，才能真正消灭精神内耗。",28天前发布
2901,"四肢健全，上过大学的我们，又生在一个充满机遇的时代，一个稳定和平的国家，何必彷徨，何必低沉？
[奋斗]我们理应站起来，如“二舅”一般去努力，去排除万难，去争取胜利，去走好我们的人生路！",28天前发布
2902,树先生,28天前发布
2903,"二舅坚毅的精神令人感动，
希望大家都能成为二舅这样的人[奋斗]",28天前发布
2904,谢谢，真的谢谢，你可能不知道这个视频给了我多大的勇气。我也上过大学，现在也是最好的年纪，但我真的很迷茫，前路就像是笼罩着一层巨大的烟幕。我想追梦，想过自已喜欢的生活，但这条路没有这么好走，也不像考公或找个稳定工作一样稳定“有钱途”。但我真的不想年纪轻轻就入土，我真的想拼一把，我想让自己以后老了不会觉得没年轻过，谢谢，真的谢谢，我想像二舅一样，不问来路，不记归途如，当最快乐的人。,28天前发布
2905,开心，除了几个戏谑b站风的高赞留言，往下都是正常的视角了，看到了国内的希望。希望不会又被删了。,28天前发布
2906,这个世界很公平，二舅也很幸运。,28天前发布
2907,我只觉得可怜,28天前发布
2908,自我感动？你内耗被治好了，你二舅的内耗更严重了,28天前发布
2909,"3000w播放量？
3000w最强的后浪！",28天前发布
2910,"周树人：回乡三天，闰土和祥林嫂治好了我的精神内耗
区别是鲁迅提出了如何解决，而作者和平台只是通过二舅的苦难感到自我满足",28天前发布
2911,看之前看到评论说哭了，心里还在想怎么能哭呢，看到一半自己居然也没忍住眼泪，不忍去想如果不是那场意外，又会是怎样一个场景，一个普通人的人生转瞬即逝，唏嘘又感动，认真过好每一天可能就是我来这个美好世界的意义。,28天前发布
2912,后浪们这时候开心的 佩服的 充满表情的鼓起了掌,28天前发布
2913,"二舅
1.他为什么这么惨？
2.他收入为什么这么低？
3.他的医疗事故谁担责了？
4.为何他会老无所依？",28天前发布
2914,乐??,28天前发布
2915,如果这个视频是三百万播放，我可以说这只是一个做得很好的鸡汤，可是它有三千万的播放，让人不得不怀疑[不问天_问号],28天前发布
2916,永远不要相信苦难是值得的，苦难就是苦难，苦难不会带来成功，苦难不值得追求，磨练意志是因为苦难无法躲开。,28天前发布
2917,二舅也最终也走出来了，我们都会记得他,28天前发布
2918,“啊，这蛐蛐为了活着是多么的顽强啊！”斗完蛐蛐的五马爷感叹道,28天前发布
2919,美好,28天前发布
2920,一句“他公平”看破防了[口罩],28天前发布
2921,后浪们这时候鼓起了掌,28天前发布
2922,"只讲了个故事，只字未提现实矛盾。
鸡汤很好喝，暖了身子，但什么也没有改变",28天前发布
2923,全国火了[奋斗],28天前发布
2924,播放量跳的好快,28天前发布
2925,念头通达！,28天前发布
2926,你的精神内耗被解决了，你二舅的呢？,28天前发布
2927,我想起了庄周的一句话 子非鱼，安知鱼之乐,28天前发布
2928,BV1qV4y1E74B,28天前发布
2929,BV15q4y1v74j,28天前发布
2930,感觉这个视频也会有3385万播放量吧，毕竟是新后浪[给心心][给心心][给心心],28天前发布
2931,苦难不值得哥颂，但我敬佩二舅的精神，希望国家政策越来越好，多多看看二舅这样的普通人吧,28天前发布
2932,BV1fS4y1J75e,28天前发布
2933,他公平,28天前发布
2934,我看完更焦虑了,28天前发布
2935,能不能这么说，天妒英才,28天前发布
2936,"我们都是普通人，
普通的一生变幻莫测，
希望我未来的路和二舅一样有志气
大学生活我一定会好好活",28天前发布
2937,评论发不出去,28天前发布
2938,BV15q4y1v74jBV1fS4y1J75eBV1qV4y1E74B,28天前发布
2939,自我和解式的内耗治疗改变不了带来精神内耗的外在问题,28天前发布
2940,看得好想哭,28天前发布
2941,敬二舅！三连了！,28天前发布
2942,@六氯环己烷苯,28天前发布
2943,既要歌颂在苦难中认真生活的人，也要拒斥苦难和不公；保留下来奋斗刻苦的精神，但要杜绝奋斗精神被人利用的一切可能,28天前发布
2944,欺负老实人,28天前发布
2945,习惯了快节奏的视频内容和简洁的语句，已经很久没有静下心来好好阅读一本书或者欣赏一部纪录片、电影。这个难得让我认真看完的视频与其说是up主用平淡但打动人心的语言介绍了他的天才二舅还未过完的人生，不如说，是告诉在这个世界上生活的绝大多数普通人，生活的确是苦难的，程度有高有低但总要过下去，不必宣扬苦难，但总得学会像二舅一样直面苦难。,28天前发布
2946,互关必回,28天前发布
2947,我不明白为什么视频前面说了二舅那么苦，最后也没有说一说应该怎么帮助怎么解决这种苦难，反倒是自己的精神内耗解决了？那要按照这个想法是不是看到别人比你过得好精神内耗就又有了？,28天前发布
2948,众生皆苦，唯有自渡,28天前发布
2949,如果你要歌颂苦难，那么祝你天天苦难,28天前发布
