index,comments,time
42156,三连敬二舅,31天前发布
42157,真好,31天前发布
42158,厉害，三连关注了,31天前发布
42159,厉害，三连关注了,31天前发布
42160,这比语文课本上的生动多了,31天前发布
42161,什么时候出现的IP地址？,31天前发布
42162,这应该在教科书上,31天前发布
42163,视频的形式极大增强了文章的代入感,31天前发布
42164,真的好,31天前发布
42165,不要过于可惜医生那几针，再过去如果没有那几针，有可能是挺不过来的,31天前发布
42166,看了两遍视频回来一看居然是你！山东台出圈的历史老师[藏狐]不愧是你,31天前发布
42167,还挺有文学感的呢哈哈哈,31天前发布
42168,我就几乎没有给这种视频三连过，你是真滴强。,31天前发布
42169,[给心心][给心心],31天前发布
42170,二舅就是全村的希望啊,31天前发布
42171,真的，真的很难受，可怜又可敬的人啊！,31天前发布
42172,前面觉得挺好的，情绪还算平稳。直到第二快乐那里出来突然绷不住狂哭。怎会如此好哭啊[大哭],31天前发布
42173,收藏起来，在我悲伤的时候多看两遍，我们何其又不是平凡的人，过着平淡的一生,31天前发布
42174,这两个币给二舅，值了！,31天前发布
42175,??,31天前发布
42176,你二舅如果是在百年前作古。能成演化土地公。撑了庇佑一家乡村子的小神。。,31天前发布
42177,一个被抛弃了两次的孩子，对这个世界能有什么礼貌呢？,31天前发布
42178,[热词系列_再来亿遍],31天前发布
42179,多听听老人们的故事吧，真的。抖音少看。,31天前发布
42180,谢谢,31天前发布
42181,老一辈的故事在我们看来大多曲折甚至不能理解，但这却比无数文人所写的文字包含更多的东西,31天前发布
42182,@_嘲风__,31天前发布
42183,励志[打call],31天前发布
42184,赞一下,31天前发布
42185,感动到了,31天前发布
42186,文笔有点余华的味道,31天前发布
42187,本人没什么文化，只能夸二舅牛逼,31天前发布
42188,总感觉最后一个镜头，在台阶上 二舅会向我们招手 让我们跟上，别掉队,31天前发布
42189,平凡且伟大,31天前发布
42190,我的的境遇造就现在的我，换个境遇，我也不是现在的我,31天前发布
42191,@夜灵泽,31天前发布
42192,有的怎么看不到ip地址？,31天前发布
42193,想把一手烂牌打好，需要的不仅是能力、魄力还要有胸怀、格局。二舅躺下的那一年，必然也曾萌生悲苦、愤懑、绝望的情绪，但在那个年龄的时候就可以只用一年时间就挣脱情绪的桎梏绝非一般人可以达到的。视频应该还有很多没有讲述的内容，二舅在北京的经历难道没有机遇和机会吗？我觉得的以其才华必然是有的，但二舅仍然从北京回到村里，可能是为了姥姥？或是其他。但无论如何，我相信这种选择背后的原因可能与人的社会属性中最美好的元素有关——爱与责任。,31天前发布
42194,致敬二舅,31天前发布
42195,你二舅同意你说他这些事   恐怕也只是想让你快乐,31天前发布
42196,酷得要死，眼泪绷不住了,31天前发布
42197,[热词系列_好耶],31天前发布
42198,其实很多道理自己也明白，但午夜梦回，又怎么能不遗憾呢。,31天前发布
42199,二舅平凡普通却又让人震惊的一生,31天前发布
42200,你的文笔 ， 很喜欢。投币啦，给姥姥给二舅。,31天前发布
42201,看到一半的时候，有点想哭，说不上来为什么，总感觉那个年代二舅很不容易的尽心尽力了,31天前发布
42202,祝大家都过的幸福,31天前发布
42203,喜欢,31天前发布
42204,酷,31天前发布
42205,宝藏up主,31天前发布
42206,6688好酷[爱心][爱心],31天前发布
42207,投币了,31天前发布
42208,up主口音好像是山东人啊,31天前发布
42209,正能量多多,31天前发布
42210,全村的希望,31天前发布
42211,学医的很好奇，退烧针会致残吗,31天前发布
42212,生于黑夜，怒号光明,31天前发布
42213,谢谢衣戈,31天前发布
42214,很励志！,31天前发布
42215,没有意义的苦难,31天前发布
42216,每个人都有自己的定制人生吧～,31天前发布
42217,挺好的[支持],31天前发布
42218,句句未提三连，句句让人三连。这才是真正优秀的作品，那么就到此为止吧，再白嫖，就不礼貌了[大哭][大哭],31天前发布
42219,点赞加投币，这个视频做的真的很好，谢谢up主。,31天前发布
42220,你的下一篇阅读理解又何必是阅读理解,31天前发布
42221,自强不息，厚德载物。时至今日才真正明白这句话的含义。,31天前发布
42222,刚开头还想着怎么样能被称为天才，后面只想说二舅好牛啊！,31天前发布
42223,活明白了,31天前发布
42224,不错，已分享,31天前发布
42225,我很羞愧  希望以后也能有二舅一样顽强的心态,31天前发布
42226,TMD，天才！,31天前发布
42227,看到最后放声大哭??????,31天前发布
42228,“人生最大的遗憾就是一直在遗憾过去的遗憾” 谢谢提醒,31天前发布
42229,b站也开始显示IP了？,31天前发布
42230,二舅这个故事就很适合拍电影，时代更替的倒影就是平凡的劳动人民的逐渐苍老的一生。,31天前发布
42231,好厉害,31天前发布
42232,视频质感很好，有点电影的感觉[支持],31天前发布
42233,这是我在b站看过最为感触的现实记录。,31天前发布
42234,感觉在读一遍课文真的,31天前发布
42235,二舅让我看到，个体在命运面前无论显得多么渺小却依然可以保持尊严,31天前发布
42236,"二舅的人生激励了我
下定决心 不怕牺牲 不回头看",31天前发布
42237,二舅的一生有遗憾，并不可怜，这样自立自强、聪明好学、爱人爱己的人让我心生敬仰,31天前发布
42238,这是我在b站见过最好的作品，感谢up,31天前发布
42239,第一次投币！致可敬的二舅！,31天前发布
42240,村医小手一抖，大学生变成了木匠[笑哭],31天前发布
42241,好,31天前发布
42242,这是我在b站看过的最好看的作品,31天前发布
42243,看到后面眼泪水直掉,31天前发布
42244,up主拍电影吧[大哭],31天前发布
42245,好像回到了中学时期，读了一篇醇厚的课文，精彩，太精彩了,31天前发布
42246,没啥文化，不知道怎么夸，这个视频真的好,31天前发布
42247,这才是满分作文,31天前发布
42248,"我真的好喜欢这种平实却让人感到波澜壮阔的作品！
二舅是我最喜欢、最敬佩的那种“普通人”！生活他的种种考验，但在他的用心琢磨之后变成了他安身立命的本领。不管是身体的，还是精神的，他都可以坦然面对，并积极反击。他过着普普通通的生活，却给人轰轰烈烈的心灵震撼。生而为人，他真的很赞！
他平凡着，却在人生的磨难中站得如此伟岸高大！",31天前发布
42249,看哭了，看哭了，需要想一想，反思一下自己了,31天前发布
42250,想起我爷爷了，小时候爷爷奶奶家里总是挂着一整面墙大的毛爷爷画像，每逢过年也要去换新。爷爷真的教会了我很多，我一直都觉得，如果爷爷能接受教育，一定可以干一番事业，但这也不妨碍他是我心中的超人！,31天前发布
42251,“人生最重要的不是胡一把好牌，而是打好一把烂牌”,31天前发布
42252,感动,31天前发布
42253,[tv_点赞],31天前发布
42254,十分感慨，十分感谢,31天前发布
42255,谢谢二舅,31天前发布
42256,文案牛逼[支持][支持],31天前发布
42257,天行健，君子以自强不息,31天前发布
42258,生活中真正的英雄！下定决心，不怕牺牲，排除万难，去争取胜利！,31天前发布
42259,生活中真正的英雄！下定决心，不怕牺牲，排除万难，去争取胜利！,31天前发布
42260,看的想流泪，我们农村人都是这样过的，平凡而坚韧，,31天前发布
42261,文案绝了！,31天前发布
42262,入世不知果，且疯且痴活。,31天前发布
42263,一边笑一边哭,31天前发布
42264,@谢榭好不好 这个拍的真好,31天前发布
42265,欸，我想要成为像他一样的人,31天前发布
42266,我只有4个币，分你一个。讲述得太好了，泪流满面。,31天前发布
42267,那个年代很多药物质量和保质期副作用等等难以预料。我老舅小时候发烧。给打针然后成了药物性聋哑人。,31天前发布
42268,公平,31天前发布
42269,人的一生原来可以做这么多的事,31天前发布
42270,忙着活或忙着死。祝大家都能有一段平凡又伟大的人生,31天前发布
42271,好难受好难受??????讲的真好 谢谢up主 我也被治愈到了,31天前发布
42272,很好的视频 也治愈了我,31天前发布
42273,[热词系列_知识增加],31天前发布
42274,可以写成小说拍成电影了名字就叫《二舅》,31天前发布
42275,哭着哭着就笑了,31天前发布
42276,[点赞][点赞][点赞],31天前发布
42277,平实的文字记录看似平凡的人那不平淡的生活，精彩！,31天前发布
42278,看到最后哭了起来，今年高考我连本科线都没过，但是我所在的高中是市重点，我拥有着别其他学校更好的学习资源，但是我却没有珍惜。父母的白发越来越多，靠着体力活补贴家里，但没用的我并没有让他们为我骄傲，而是在其他人问起我的成绩后扯出尴尬的笑容。终于，我下定决心复读，看了二舅的经历后更坚定了自己的决心，这一次的机会我一定要抓住，明年上一个好点的本科。,31天前发布
42279,可恶 打四针的医生呢！！,31天前发布
42280,下定决心，不怕牺牲，排除万难，去争取胜利！,31天前发布
42281,他二舅整挺好！！！,31天前发布
42282,每天不想熬夜的，但是晚上十点多躺在床上，脑子里各种思绪就开始爆发了[笑哭][笑哭][笑哭]，也许是我想要的太多，而精神世界却过于困乏。,31天前发布
42283,哈哈??,31天前发布
42284,@汤姆与杰西 有ip地址了诶[脱单doge],31天前发布
42285,我老爸也是，初中成绩很好，但是没钱送去读书16岁就出去打拼了。现在每年都在感叹，只能说生不逢时[捂脸],31天前发布
42286,ip！出现了,31天前发布
42287,顽强的活着，我觉得人的一生中需要伯乐，但自己永远是自己的伯乐。怨天尤人没有用，事情不会因为你的怨恨而改变，或许这注定经历的事情才会变成现在的你。,31天前发布
42288,看哭了,31天前发布
42289,头一次体验什么叫边笑边哭。厉害了up主厉害了你的二舅。这才是生活中的英雄。[点赞]三连给你了。,31天前发布
42290,要不要拍个电影啊，我可以参与众筹,31天前发布
42291,6688组合，听了让我心里一颤有点泪目,31天前发布
42292,很像看了一篇名家散文，一路落泪,31天前发布
42293,俗世奇人,31天前发布
42294,二舅牛逼,31天前发布
42295,真的是罗翔说的那句话：你先让自己变好，然后也许你能影响身边的人，再而影响这个世界,31天前发布
42296,我只能给[热词系列_三连]了,31天前发布
42297,刚刚打农，一人开演，可还是赢了，不是我们多厉害，是那人也不想输。,31天前发布
42298,科技带给我们的到底是什么,31天前发布
42299,我的大舅爷也是如此，可惜他中年早逝，选择了离开[大哭]，为什么命运如此弄人！,31天前发布
42300,这两个币 是我给二舅的,31天前发布
42301,令人感叹,31天前发布
42302,你要说这是课文我也信的,31天前发布
42303,@dcharge,31天前发布
42304,?我仿佛看完了一部电影，这文案太舒服了。,31天前发布
42305,说一个不太契合视频的事，俗话说可怜之人必有可恨之处，那么二舅又有什么可恨的呢？那些在炎炎夏日里辛勤工作的警察，消防员呢？不可怜嘛？可恨嘛？,31天前发布
42306,三连给有文采的UP和无敌的二舅,31天前发布
42307,@inaaako 喜欢这个文案[原神_哇],31天前发布
42308,这种手法叫平铺直叙，这种情感叫真情实感。,31天前发布
42309,自强不息,31天前发布
42310,感谢up,31天前发布
42311,短视频偶像剧边缘化了农村，我们看到的都是豪车美女，宝马香槟，却忘记了这个中国最伟大也是最骄傲的群体:农村人。up给我们看到了一个真实的农村，真实到笑容里掺着眼泪，可以一遍又一遍回味。,31天前发布
42312,佩服,31天前发布
42313,【豆瓣拒绝评分    【我替一个朋友问  系列】-哔哩哔哩】 https://b23.tv/NuLHlJD,31天前发布
42314,王家卫不如你,31天前发布
42315,真棒??,31天前发布
42316,有些人认为天才没上大学没接受最好的教育是一种遗憾，也许，天才根本不需要上大学，制式的教育反而会压抑他的天赋与未来...,31天前发布
42317,中国有很多二舅式的普通人，平庸也伟大，迂腐也专注,31天前发布
42318,"超级喜欢这期视频的文案！
虽然……但是还是希望up能推出更多类似风格的作品",31天前发布
42319,平凡之路,31天前发布
42320,荒诞而现实[藏狐],31天前发布
42321,不怨天，不尤人,31天前发布
42322,"可能在外界看来，二舅的人生戏剧，平凡，带点悲剧，但如果有着二舅这样的心态看待生活，对他自己来说，这就是幸福的一生，因为他对生活有自己的理解，他不管其他人的看法，不为外界动摇，自己活的自己满意开心就好，反观自己的身边，有几个人能做到像他这样呢。我觉得也正是二舅不去遗憾过去的遗憾，造就了他自然乐观的心态，这样的心态造就了他自己这样的幸福的一生，就像视频最后所说的一样，打好了一把烂牌。
我今年考研，我想考个211，但我因为神经衰弱，备考效率非常低下，我知道自己今年应该是考不上了。我从最近又对音乐编曲感兴趣，天天去学音乐，这就导致我要是这几个月一边备考，一边学音乐，今年肯定考不上，我要是天天只学习，备考期间放弃音乐，但因为身体原因，今年考上几率仍然不大，玩儿玩儿不尽兴，学也学不好，于是我就想，为什么一定非要今年考上呢，我可以用着一年多的时间一边学，一边玩儿音乐啊，别人可能会说你这不浪费一年吗，今年努努力早点上岸不更好吗，可我不觉得，我好不容易对某样东西产生兴趣，等到考完试不知道这个兴趣还在不在了，加上身体原因今年又不一定考得上，与其在半年内两者皆失，不如花一年半的时间两者兼得，这一年半我不仅有时间备考，有时间学音乐，还有时间享受生活，在家里宁静的环境做自己喜欢的事，学了十几年，为什么我要一直活在做题的世界里，没有过真正的像样的生活呢，而这样一年空档期拿来享受生活，活的像个人样的生活，不是一种更好的选择吗
就像二舅一样，不后悔，反而享受，没有遗憾，这不就是幸福吗",31天前发布
42323,二舅！！！[支持][支持][支持],31天前发布
42324,看得我眼泪哗哗的，我到底有多久没看见这种描述小人物故事了，电视剧电影里面动不动就是白领蓝领奢侈品，可过去的电视比如魔幻手机，主人公也是个刚毕业不久的学生。,31天前发布
42325,他一瘸一拐却坚定从容的步伐好帅呀,31天前发布
42326,@央视新闻 @新华社,31天前发布
42327,二舅是传奇！,31天前发布
42328,人生悲喜，感同身受,31天前发布
42329,平凡又伟大,31天前发布
42330,为什么有些人不显示ip,31天前发布
42331,"我好喜欢文案
看完视频后也治好了点我的精神内耗",31天前发布
42332,人生本身就是财富，痛苦可能是自己，但对于别人绝对是，感谢分享[鼓掌],31天前发布
42333,影片的意义在此刻就是希望他的一生长存于世，让来者懂得如何去活着,31天前发布
42334,不知道要说什么,31天前发布
42335,up成为百大指日可待,31天前发布
42336,我的大学同学曾经跟我说过他印象中的农村生活，绿树农田、天真纯朴、爷爷奶奶、二叔大姨。我就这么含笑听着，听着这在城市中生活了十八年的同学说的农村。当我跟他说到仅仅是我知道的村里的一些事情时，比如我爷爷因为祖林的土地细分归属问题，而没有了位置，所以不能埋入祖林。又比如多位邻居家的复杂情感关系，复杂的婆媳关系、父子关系。当我跟他说到这些时，他的脸越憋越红，最后说了一句：“这跟我印象中的农村不一样。”是的，不一样，不知道从什么时候开始，农村被一些人浪漫化了，带来的后果就是只看到了美好的一面，却看不到其中阴深的一面。可无论美好或阴暗，这些都是农村，不会因为喜欢或讨厌而改变。我的这位同学和另外一些人常跟我说要从群众中来，到群众中去，他们看样子是根本没做，而我，我本身就是群众又何谈去来？,31天前发布
42337,关注了！,31天前发布
42338,我特别佩服各种有本事，二舅这么好的木匠手艺，要是失传了可太可惜了[点赞][点赞][点赞][点赞],31天前发布
42339,手续问题？,31天前发布
42340,[支持][支持][支持][支持][支持][支持][支持][支持][支持][支持][支持][支持][支持][支持][支持],31天前发布
42341,ip测试,31天前发布
42342,我四肢健全，可是脑袋不灵光。想想有很多“可是，却说不出一个所以然来，于是我明白了，那都是借口。,31天前发布
42343,牛蛙牛啊[doge],31天前发布
42344,二舅结尾回头一瞬间我想起了 保尔柯察金,31天前发布
42345,请全文背诵,31天前发布
42346,太牛逼了，今年看过最好的视频，文艺又高级，接地气又意犹未尽,31天前发布
42347,这样的一生让我忍不住流泪,31天前发布
42348,我个人觉得啊，你二舅有这么好的手艺，应该找个徒弟传承下去呀[点赞][点赞][点赞],31天前发布
42349,这个文案太棒了,31天前发布
42350,"前边有人说过“第一次看到以视频为载体能拍出这么高级的东西，牛逼”！我也是这么觉得，平凡而高贵。
这一家子都不是平凡人！[打call]真心给你们点赞！视频作者也是在自己的领域里，做到了如二舅一般超脱平凡。
尽管二舅和你都还没火，但在我们心中，你俩已经无比的伟大了。
你们是我们的榜样，告诉了我们平凡人生中也能燃烧的余辉有多耀眼，谢谢你们，给大家的启示。[福到了]",31天前发布
42351,真的有ip地址了！,31天前发布
42352,IP属地测试,31天前发布
42353,用一个视频讲述了一个人的一生[tv_大哭],31天前发布
42354,老一辈的人，他们虽然手机电脑不会弄，虽然读书不多，虽然见识没年轻人广，但能吃苦，不抱怨，认真生活，充实。,31天前发布
42355,up主你太猛了。,31天前发布
42356,平凡而又不普通,31天前发布
42357,@湘菜在拿梨 居然不知不觉看完了……,31天前发布
42358,笑着哭了,31天前发布
42359,二舅只是走完了他自己选择的路而已，有什么好遗憾的？当年的意外之后他也是自己选择了不去学校，当然常人也无妨承受那些因为瘸了而带来的流言蜚语吧[微笑][微笑],31天前发布
42360,追求快乐的人永远不快乐！我猜想你的快乐舅舅应该是没有过度自省的习惯。曾经我也相信 “未经审视的生活不值得一过”，但如今我更笃定，当你借由反思暂时飞升俯瞰生命之后，你不能永远悬浮在那里，最终你要挑选一个地方落下脚来。,31天前发布
42361,如果没有up，我们都不会知道还有二舅这么一个人，但世界上只有一个up，却不止有一位“二舅”。事情的改变是需要牺牲掉什么的，时代的转变，牺牲了无数二舅样的人。他们如树叶悄然落下，无声无息，化作泥土沉寂在时代的拖尾中。我们这些后辈，能做得除了为他们叹息外，什么也做不到了，难道要拍个电影，写篇文章，让世人知道才好？还是算了吧，就让二舅像拖尾一样消散在星海中吧。然后踩在泥土上的我们，要加倍努力了,31天前发布
42362,看完开始学习,31天前发布
42363,牛,31天前发布
42364,就我突然觉得一切都不算什么了，就好好活着就行,31天前发布
42365,但是我觉得二舅这样的人是真的金子，在哪都会发光。即使在小村里也显得熠熠灿烂,31天前发布
42366,不同时代的人有不同的困境，有时候工作一天自己呆着很困睡不着，心里总是静不下来有孤独，焦虑种种声音好像停不下来。看完视频泪流满面，我们都是生活在这个世界上最最普通的人，所谓的成功出人头地看起来真的好难，看不到自己的闪光点和价值，其实忘了努力活着本身就是一种意义。“光荣在于平淡，艰巨在于漫长。”，“有意义就是好好活”。,31天前发布
42367,这是我今年看过的最好的视频[OK],31天前发布
42368,这个视频真的很能让我看下去，莫名幽默的语气说着人生的始料未及,31天前发布
42369,牛，逼。,31天前发布
42370,是金子在哪都发光,31天前发布
42371,"敬佩，感动，治愈。[爱心]
这条人生路最后通往的一定是胜利。",31天前发布
42372,真实的厚重感是多么华丽的词藻都比不上的,31天前发布
42373,我想起了呼兰河传里面一个人,31天前发布
42374,超人！,31天前发布
42375,我外公也是一样   年轻时学习挺好  但被村里那些坏蛋整的上不了学  现在勤勤恳恳的劳动了一辈子,31天前发布
42376,文案牛笔,31天前发布
42377,我有一个和我初中玩了三年的朋友。高中下学期我和他分到了一班，但是我不知道短短的半年竟然可以改变那么多。他有了自己的朋友，似乎就如同不曾认识我一般，刻意回避我。终于有一天，矛盾爆发了。一个小玩笑他却直接动手打我，我也打了回去。到现在我都不知道为什么。而他呢？孤立我，不认我，甚至一句对不起都没有。现在想来，算了吧？算了吧。,31天前发布
42378,OK,31天前发布
42379,伟大的二舅,31天前发布
42380,哇咔咔,31天前发布
42381,建议@一下余华,31天前发布
42382,[水稻][加油],31天前发布
42383,二舅是个不平凡的奇人，做人做事都是让人敬佩的，宁静致远淡泊名利，这样的人天塌下来也有自己的主见，一辈子的大事，多少人执迷不悟郁郁寡欢，人家躺三年不用劝，自己就明白过来了，能工巧匠无师自通也是我看了咋舌称奇的，现在的教育模式毁了很多想象力，我想不出这是怎么做到的，他没学过美工却能雕龙画凤，没进修过电气却包揽十里八乡的家电，进过北京拉过二胡也爱过一个女人，岁月不留人，或许有这样侠胆柔肠的传奇故事，人海云野谁都有故事,31天前发布
42384,就像余华说的，卖血记也好活着也好，他写的东西就是很常见的中国人的人生，但不知道为什么写出来之后大家看了好像都很惊讶，好像第一次听说一样，实际上这样的人和事到处都是,31天前发布
42385,下定决心，不怕牺牲，排除万难，去争取胜利,31天前发布
42386,好看的皮囊千篇一律，有趣的灵魂万里挑一,31天前发布
42387,。好,31天前发布
42388,一种震撼人心的力量,31天前发布
42389,很幸运能够看到这个视频,31天前发布
42390,山西的吗,31天前发布
42391,这是我第一次看到投币比赞多的视频,31天前发布
42392,二舅的人生才是真正的人生呀啊,31天前发布
42393,人的一生到底是啥呢？是金榜题名，是功成名就，还是富可敌国？都不是，是人的平凡之路。,31天前发布
42394,兄弟二层楼 是那年建造的,31天前发布
42395,带着急躁情绪的我点开了B站推送首页，然后我不再急躁了，只感觉进度条太少 太少,31天前发布
42396,绝了,31天前发布
42397,文案和拍摄都很好，让我想起了《四个春天》,31天前发布
42398,哔哩哔哩，之所以被怀念的。对我而言就是这种平凡人的力量,31天前发布
42399,值得三连,31天前发布
42400,多一些这样的内容,31天前发布
42401,加油，但行好事，莫问前程，一直向前走,31天前发布
42402,“无论遇到什么，二舅总有办法”,31天前发布
42403,人往往在死的时候才会发现人生最大的遗憾就是一直在遗憾过去的遗憾，最重要的不是胡一把好牌而是打好一把烂牌，下定决心，不怕牺牲，排除万难去争取胜利,31天前发布
42404,"快乐的猪
痛苦的人",31天前发布
42405,他并不落魄，他的心比谁都高贵,31天前发布
42406,总觉得自己是天之骄子，遇到困难和遗憾总想着不甘，总觉得不公。拼了命得想得到周围的认可，但是很多事，不是天随人愿的。,31天前发布
42407,可能我文化水平太低，这种流水账式的旁白，我听不到一半居然差点睡着了[吃瓜],31天前发布
42408,做第二快乐的人,31天前发布
42409,建议改成落寞的天才,31天前发布
42410,太棒了，能进到我的心坎里，仿佛看了一部二舅视角的完整的横跨各个时代的电影。,31天前发布
42411,这文本，不出个语文阅读可惜了,31天前发布
42412,UP的IP属地，和我是老乡，老乡见老乡，两眼泪汪汪??，你的视频难得的深刻，一种平淡的悲壮伟大一看ip 是河北，顿时觉得欣慰，我大燕赵，多出慷慨悲歌之士，就像视频里的二舅，像维纳斯的雕像，充满残缺的美，又兼具北方汉子特有的坚强宽厚善良豁达的心境，充满震撼的美，up加油，你的视频是最棒的！,31天前发布
42413,他大舅他二舅都是他舅,31天前发布
42414,@lbs0223,31天前发布
42415,好厉害,31天前发布
42416,[支持][支持][支持][支持],31天前发布
42417,我觉得二舅苦，但不悲，他的内心世界是丰盈完善的，精神坚韧向上，强大的精神和聪慧的头脑让他即使没有富足顺利的生活也依然坚定热爱地活在世界上发挥自我价值。所以他并不悲，是平凡而伟大的灵魂在艰苦环境中的另一呈现。,31天前发布
42418,说得真好，很感动！,31天前发布
42419,说得真好，很感动！,31天前发布
42420,这外甥不丢二舅人,31天前发布
42421,节奏把握的太好了，佩服,31天前发布
42422,生命，自顾自地倔强，却撑起了不知谁的同样倔强,31天前发布
42423,二舅简直是超人，什么都会做[虎年],31天前发布
42424,他本可以见证更美好的世界，却一辈子留在了这个山村。这是二舅的遗憾吗？这是那个时代的悲剧。,31天前发布
42425,NB，活生生的俗世奇人，二舅有神奇的本领，up有冯骥才先生的感觉,31天前发布
42426,@库里历史第一人 @这个人一点儿也不神秘,31天前发布
42427,"故人故事，无疾而终。
到现在什么也没剩下，只剩了一笔烂账，
烂在了二舅一个人的心里，流了血又长了痂，
不能撕，一撕就会带下皮肉。",31天前发布
42428,这个文案满分[星星眼],31天前发布
42429,"非生活毁我于困顿，是生命教我以顽强
作者高明地让我们收起了同情的泪水，因为二舅不需要
我们应许以向往的目光，这目光纯粹，不需要半点杂质",31天前发布
42430,旺盛的生命,31天前发布
42431,看哭了呜呜呜,31天前发布
42432,非常酷,31天前发布
42433,@邵邵是个宝宝,31天前发布
42434,在当下能有这样的视频，也算是一点精神补剂吧。,31天前发布
42435,看哭了,31天前发布
42436,看完我说不出话来。,31天前发布
42437,厉害哦[tv_呆],31天前发布
42438,和我爸差不多，只是我爸脾气暴躁，把锋芒大多给了家人。,31天前发布
42439,可以活得平庸 但不能活得庸俗,31天前发布
42440,给二舅投了,31天前发布
42441,二舅是一阵强风！,31天前发布
42442,说的非常好,31天前发布
42443,牛,31天前发布
42444,"这个视频的文案让我觉得真的好喜欢啊，所以就做了摘抄。说实话一开始抄着抄着想把视频里的文案都打出来，但是发现自己的语言组织能力是如此的贫瘠，贫瘠到终于意识到语文题目连标点符号都让你鉴赏真的不是故意刁难你。所以就浅浅地分享一点粗略地加了标点符号的视频中的文案吧。
①一个被抛弃了两次的小孩，对这个世界还能有什么礼貌呢？
②二舅掏光了半辈子的积蓄给宁宁买了房子，却开心的要死，这就是中国式的家长，中国式的可敬又可怜的家长，卑微的伟大着。
③那时候爱情来过吗？几十年过去了，故人故事，无疾而终，到现在什么也没剩下，只剩了一笔烂账，烂在了二舅一个人的心里，流了血又长了痂，不能撕，一撕就会带下皮肉。
④就这样又过去了三十年，乏善可成。是的，普人的生活就是这样，普通到不快进一万倍都没法看的。
中国人老说生老病死，生死之间为何还要隔上个老病呢？这可不是上天的不仁，而是怜悯，不然我们每个人都在七八十岁却还康健之年离世，那对这个世界该有多么的留恋呢？那不是更加的痛苦吗？从这个意义上来讲，老病是生死之间必要的演习。
⑤夜深了，二舅家的灯还亮着，又给谁家修东西呢吧？听见了锣声和鞭炮声了吗？不是村里有人结婚，而是年轻人都走了之后野猪回来了，吓唬野猪呢。村里就剩下几百个老头老太太了，如果有什么东西坏了送维修店去修，先别说得花钱，如果到镇上是30里山路，下了车他们是连北都找不到的。二舅总说他能顾得住自己就不错了，他其实顾住了整个村子。村里人都开玩笑叫他“歪子”，但我们每个人都很清楚——我们爱这个“歪子”，我们离不开这个“歪子”。
⑥如果是这样那该有多好啊，二舅一定会成为汪曾祺笔下父亲汪菊生那样充满闲情野趣的老顽童，看着眼前的二舅总让我想起电影《棋王》里的台词：“他这种奇才啊，只不过是生不逢时。他应该受国家的栽培，名扬天下才对，不应该弄到这么落魄可怜。”太遗憾了，真的是太遗憾了，我问二舅有没有这么想过，二舅说从来没有。这样的心态让二舅成为了村里第二快乐的人，第一快乐的人是刚刚我们村的树先生，所以你看这个世界上第一快乐的人是不需要对别人负责的人，第二快乐的人就是从不回头看的人。
⑦遗憾谁没有呢？人往往都是快死的时候，才发现人生最大的遗憾就是一直在遗憾过去的遗憾。遗憾在电影里是主角崛起的前戏，在生活里是让人沉沦的毒药。",31天前发布
42445,"平淡的说着，叙述着这个不平凡的二舅。
但是，即便他平淡的声音，说出来的故事已经让人知道什么叫做内心的力量。
有的故事，别人说着，你听着，嘴角笑着，眼角却总是忍不住的有点湿润。
即便你能觉得二舅他开心，你也替他感到开心，但是你的心里却总是不是滋味，仿佛五味杂陈一般……",31天前发布
42446,很感动,31天前发布
42447,好,31天前发布
42448,真的牛逼[支持],31天前发布
42449,[支持],31天前发布
42450,[热词系列_吹爆][热词系列_吹爆][热词系列_吹爆],31天前发布
42451,太好了……,31天前发布
42452,精神内耗啊……唉,31天前发布
42453,这就是中国人，希望未来我们不要忘了这种灵魂，延续这种品质,31天前发布
42454,有个弹幕说得很好，二舅是天上的神仙下凡来历劫的,31天前发布
42455,像火一样的人,31天前发布
42456,B站也搞IP显示了啊？,31天前发布
42457,我表哥就是被发烧针打成哑巴了,31天前发布
42458,很好，很真实，不会夸了！,31天前发布
42459,好喜欢这种类型的视频！希望以后也多多出！,31天前发布
42460,拍得真的好啊，关注了～,31天前发布
42461,。。,31天前发布
42462,也治好了我的精神内耗，谢谢,31天前发布
42463,他们是真的不计较，但我常常很困惑，我见到的“二舅”心中并非没有爱恨，他们容忍的时刻太多了，我不知道到底有没有后悔，我无论如何也不能明白他们的想法。或许，我信命，有些人来这世上就是为了肉身受苦以修心的。渡人渡己。,31天前发布
42464,平凡而又伟大,31天前发布
42465,好视频！,31天前发布
42466,服务精神和贡献真的太少人有了…二舅牛逼,31天前发布
42467,@_w-030 我今年看过最牛逼的视频,31天前发布
42468,"“中国人老说生老病死
生死之间何苦还要再隔上个老病呢
这可不是上天的不仁
而是怜悯
不然我们每个人都在七八十岁却还康健力壮之年去世
那对这个世界该有多么的留恋呢
”",31天前发布
42469,好！,31天前发布
42470,[大哭][大哭][大哭][大哭],31天前发布
42471,感情理解不了，看看情满四合院。up明显岁数不够看不清人心险恶。,31天前发布
42472,挺好,31天前发布
42473,真男人不过如此,31天前发布
42474,能分享一下bgm么，好好听，好有感觉,31天前发布
42475,这个视频真好,31天前发布
42476,这文案就是那种正月会剪头发的外甥才能写出来的[笑哭],31天前发布
42477,二舅的人生就是被这碟醋召唤而来最高级的饺子,31天前发布
