index,comments,time
15805,哭了，谢谢！,29天前发布
15806,平凡中的伟大，真的,29天前发布
15807,@鹌鹑蛋鹌鹑蛋鹌鹑蛋 人生最大的遗憾就是一直在遗憾过去的遗憾啊[拥抱],29天前发布
15808,说句实话，可能不甘，可是却不可怜，心理强大的你都不能说他可怜,29天前发布
15809,看来精神内耗，是现在成千上万人的共同痛点…在现在物质生活越来越丰富的年代，需要中国社会，更多关注人的精神追求，如何在平凡中寻找快乐…,29天前发布
15810,我大舅前半生也像极了视频里的二舅，唯一的区别他在近60岁的时候得了胰腺癌，终止了外人看着“可怜”的人生…,29天前发布
15811,别回头看，过好当下，豁然勇敢。,29天前发布
15812,又是一个镇站之宝,29天前发布
15813,谢谢。活着,29天前发布
15814,原来是唐浩老师，回想起去年跟您上课[大哭][给心心][给心心],29天前发布
15815,竟然给我看哭了,29天前发布
15816,二舅是一个人活着，他的身上却有万千个人的影子,29天前发布
15817,看看这样的故事会觉得自己没有什么好焦虑和抱怨的，怎样都是人生，自己喜欢就好,29天前发布
15818,平凡而伟大，卑微而自强。这样平凡又不平凡的人或许很多，但也许就像渺小顽强的苔花，低没在尘埃里，只缺袁枚这样的诗人去发现他，关注他。,29天前发布
15819,牛逼,29天前发布
15820,人可以被毁灭，但不能别打败,29天前发布
15821,他公平,29天前发布
15822,本人有幸在视频只有3万赞的时候一键三连，视频深度不输于一场电影。故事非常平淡的，平淡的像每个人的一生，简直就是视频版的《活着》,29天前发布
15823,@投三分的周政,29天前发布
15824,敬二舅,29天前发布
15825,虽然二舅的精神值得学习，但是苦难就是苦难，不值得歌颂，不公就是不公，不平就是不平。,29天前发布
15826,完全是一篇满分作文。,29天前发布
15827,生不逢时 又是另一种活着,29天前发布
15828,为什么让我热泪盈眶,29天前发布
15829,我二舅整挺好！！！！,29天前发布
15830,北京人搓背，这句话意味深长,29天前发布
15831,如果最后那段激昂的BGM再冷静一点就更好了。,29天前发布
15832,笑中带泪,29天前发布
15833,庸医害人啊,29天前发布
15834,二舅很好，文案很绝。但或许现代人的精神内耗只能在这个视频里暂时得到医治，现实环境又会把我们这代普通人拉回焦虑，重返充满竞争、紧张并高速前进的生活。二舅这种柏拉图式的浪漫生活我们做不到，但这种平凡安静的力量或许能从生活的泥潭中拉我们一把。,29天前发布
15835,敬二舅,29天前发布
15836,看到一些评论觉得很离谱。观众敬二舅≠认为普通人应该接受“苦难”≠对不合理的境遇必须“逆来顺受”。在我看来视频本身算不上歌颂苦难，只是传达了一种更乐观的态度。部分“清醒人”以认为别人是说教者为由进行对其他人高高在上的说教，这难道不更可笑吗,29天前发布
15837,“真正的勇士”大抵就是如此吧,29天前发布
15838,"平凡而不平淡
深刻而不深沉",29天前发布
15839,敬二舅,29天前发布
15840,直到看见平凡才是唯一的答案,29天前发布
15841,精彩又有韧性的人生,29天前发布
15842,真的勇士，敢于直面惨淡的人生,29天前发布
15843,谢谢你,29天前发布
15844,这是去浮躁的最好良药,29天前发布
15845,敬二舅,29天前发布
15846,致敬每位像二舅一样“平凡而伟大的人”,29天前发布
15847,"我们走的太远了
远的忘了来时的路",29天前发布
15848,那个时代的人踏实，有韧性，现在的人多了些浮躁，虽然人无完人，但我还是希望我的灵魂泰然充实。,29天前发布
15849,世界以痛吻我，我却报之以歌,29天前发布
15850,平凡而伟大，二舅的生活平凡朴素之极，却又在平凡中彰显着人性的光辉，从天才的高处重重摔下大概不是所有人都能站起来的。就如二舅笔记本上写的我们对生活都应艰苦奋斗排除万难不怕牺牲争取最后的胜利。,29天前发布
15851,敬二舅,29天前发布
15852,好好拍一部电影，别浪费了这剧本,29天前发布
15853,真让我能够看到真正活着,29天前发布
15854,佩服，但我不想这样过一辈子,29天前发布
15855,看到尾幕上有《高山下的花环》里的视频素材，这部电影不久前我才重温过一遍，可是在看完这个视频的过程中却没有辨认出。我想这应该是二舅本身就融入到那个充满信仰的时代画面中了吧。原来有信仰的的人能这么强大，我敬仰且缅怀那个充满信仰的年代。,29天前发布
15856,一句话否定了二舅所有的努力与坚毅,29天前发布
15857,他公平，泪崩了！,29天前发布
15858,看到最后泪目了，心里最柔软的地方被触动了，很暖，生活继续向前[胜利]敬二舅[抱拳][抱拳],29天前发布
15859,看到最后泪目了，心里最柔软的地方被触动了，很暖，生活继续向前[胜利]敬二舅[抱拳][抱拳],29天前发布
15860,原来我是第二快乐的人，真好！谢谢up主告诉我我该怎么形容我这样的人[笑],29天前发布
15861,21世纪的《活着》,29天前发布
15862,看的出UP主文学功底很深,29天前发布
15863,真的火，除了周发新歌没见过这么火的视频了，哈哈,29天前发布
15864,作为15岁的青少年生活于城市，没有体会过生活的艰辛，不能与像二舅一样的人感同身受，但也会默默投出两个币致敬像他一样的平凡又伟大的人。,29天前发布
15865,看哭了,29天前发布
15866,“北京人搓背错的很好”[喜极而泣],29天前发布
15867,强,29天前发布
15868,"昨天不知道在哪儿看到了一个这个视频的打假，我没点进去看，因为我甚至没看过这个视频。
但是今天耐心地听完了，我只想说:无论是否真假，这个视频都担得起它现在的荣誉。平淡的语言却是那么沁入人心，我已经很久没听到这么棒的文案了。顺带一提，手机怎么突然卡了？",29天前发布
15869,阿甘,29天前发布
15870,平凡而又伟大的一生,29天前发布
15871,他公平,29天前发布
15872,这是他自己开始的故事啊,29天前发布
15873,人生,29天前发布
15874,敬二舅,29天前发布
15875,@胸初末,29天前发布
15876,建议加入入站必看,29天前发布
15877,整个视频看下来既有难以诉说的平静，又饱含着热泪，没有痛彻心扉，却又感到令人惋惜，伟大又深沉,29天前发布
15878,二舅的生活态度真的值得我们学习，但缺少的不是这样的“侄子”，缺少的是避免让“二舅”越来越多的力量。二舅教会了我们背对遗憾不去想，但我们努力的目标应该是避免遗憾，让“二舅”们能在真正适合自己的地方发光发热,29天前发布
15879,路遥曾说：“人们宁愿去关心一个蹩脚电影演员的吃喝拉撒和鸡毛蒜皮，而不愿了解一个普通人波涛汹涌的内心世界。”,29天前发布
15880,可以把币投完吗，我想把我这些年攒的硬币都投了,29天前发布
15881,很美好，也很励志。致敬二舅。,29天前发布
15882,谨以此币献给二舅和像二舅这样的人！！！,29天前发布
15883,我就是想问问二舅这个腿还有没有可能再治疗试试看了,29天前发布
15884,未来，一起加油呀,29天前发布
15885,想当世界上第二快乐的人,29天前发布
15886,看不懂...[笑哭]我是不是需要看第二遍,29天前发布
15887,对我们来说是11分钟的视频，对他来说就是一生。改变不了经历，就改变经历时的心情。,29天前发布
15888,世上有很多二舅这样平凡而又伟大的人，是他们的默默付出才造就了如今我们伟大的国家致敬,29天前发布
15889,看到这个视频火了，我就放心了。,29天前发布
15890,我爸也是这样的人[爱心][加油],29天前发布
15891,@萝卜今天不好吃 值得一看,29天前发布
15892,敬二舅,29天前发布
15893,快坚持不住了。每日一刷二舅，如果有一天，这剂猛药也不管用了可咋办呀。,29天前发布
15894,清清白白做人，踏踏实实做事,29天前发布
15895,遗憾是电影里主角崛起的前戏，在生活里是上人沉沦的毒药，,29天前发布
15896,这个视频就一个字，吊,29天前发布
15897,好喜欢这个视频的叙述方式，用平静的口吻讲述完一个人充满波折坎坷戏剧性的一生。在宏大的历史进程中，一个人的生命小得像尘埃，不受控地被卷入时代潮流，沉沉浮浮，转瞬即逝，最终归于尘土。,29天前发布
15898,@6半岛铁盒6,29天前发布
15899,哦 奋勇啊 然后休息啊 完成你伟大的人生,29天前发布
15900,有种看《人生海海》的感觉。,29天前发布
15901,看完热泪盈眶,29天前发布
15902,“去北京看看他”二舅肯定心里有更多想说出来的,29天前发布
15903,[打call],29天前发布
15904,我想到了我妈，在我心里她也很厉害，感觉她每天的时间都很多，能够做很多事。有什么事的时候，我妈来了我瞬间放心,29天前发布
15905,你以为二舅的腰杆不直，但他的腰杆比谁都硬,29天前发布
15906,二舅的传奇平凡人生,29天前发布
15907,[支持][支持][支持],29天前发布
15908,和母亲论及这个视频，母亲只一句：不稀罕，那个年代多的是。也许我们缺的真的是这样洞见的外甥,29天前发布
15909,那个弹幕说那小狐狸怎么办的姐妹，你说话好有趣，我又哭又笑,29天前发布
15910,【Angie Miller - This Is The Life (Dreamer Made)-哔哩哔哩】 https://b23.tv/KQZ6Dqf,29天前发布
15911,看完很遗憾又不是很遗憾，感动的想要落泪但是又没那么悲伤，二舅很好～,29天前发布
15912,千磨万击还坚劲 任尔东西南北风,29天前发布
15913,两遍了还想给你三连，发自内心的,29天前发布
15914,"八十岁的奶奶看完只喊二舅[捂脸]
加油啊 各位兄弟姐妹们  好好的去过自己的日子！",29天前发布
15915,二舅代表生活中太多太多的人，细细想来我的身边不乏二舅这样的人，之前就是会觉得太过于平凡，但其实细细想来我自己追求的不就是这份平凡吗。希望家人健康，自己安安稳稳，未来可期??,29天前发布
15916,真的好有感觉，永远不要为过去遗憾,29天前发布
15917,又哭又笑的看完了,29天前发布
15918,平凡的伟大,29天前发布
15919,普通人的一生，如果这个人的一生中有那么几件可以被拎出来让人津津乐道的事，那他的生命可能会在死亡之后再延续一段时间,29天前发布
15920,This is the life[微笑],29天前发布
15921,二舅真的是太伟大了[小A和小B_大哭],29天前发布
15922,遗憾在生活里是让人沉沦的毒药，不甘而行动才是生活中通往期望的开始,29天前发布
15923,我爸啥都会，没钱，特乐观,29天前发布
15924,故事是属于二舅的，生活是属于自己的。,29天前发布
15925,生命以痛吻我，我却报之以歌,29天前发布
15926,我读过上一个技能点点满的人，他的名字叫费曼。,29天前发布
15927,保护，但求所有人不要去打扰,29天前发布
15928,“不要光赞美高耸的东西，平原和丘陵也一样不朽。”,29天前发布
15929,这个视频可以写进教材里给小孩看看了，很励志的内容,29天前发布
15930,很有俗世奇人的味道[tv_点赞],29天前发布
15931,这样的拍成电影，感觉比贾的电影更好看---平民百姓的苦与哀，却又满眼彻亮的活着....,29天前发布
15932,让我第一次不自觉的达到了投币的上限,29天前发布
15933,平凡的世界平凡的人生不平凡的故事,29天前发布
15934,每个人都有自己的传奇故事，只是被时间埋没了,29天前发布
15935,“现代犬儒主义”听这个名词大家可能会比较陌生，他们即愤世嫉俗，又玩世不恭，一个人对现实社会的问题保留着部分清醒的认识，但是由于个人在社会面前无能为力，就放弃了反抗和斗争，将不满转变为一种不拒绝的理解、转变为一种不认同的接受、一种不反抗的迎合。,29天前发布
15936,们感动的是二舅的，不回头看，而不是让我们接受不公平,29天前发布
15937,这段时间由于眼睛问题，我是听完《二舅》的，而前几天也听了加缪的书，对我来说，《二舅》与《局外人》有着类似的荒诞感，但《二舅》给我的触动在于，它真实，同时在看似荒诞的经历中又有着伟大之处，和令人感动的平静。,29天前发布
15938,从up主发第六个视频开始关注的，UP主都企图用一种幽默式的语言和方式传递出每个人隐藏在内心深处想说的话，其中是以真挚的情感作为底色，具有英雄主义理想主义式的一种“聊天”。说真的，我很庆幸能够关注到这么优秀的up主，身为学生我感到敬畏，作为一名粉丝我感到喜悦，深深叹服于up主的才识，愿每一个人都能有像二舅和up主一样打出一手好牌,29天前发布
15939,从up主发第六个视频开始关注的，UP主都企图用一种幽默式的语言和方式传递出每个人隐藏在内心深处想说的话，其中是以真挚的情感作为底色，具有英雄主义理想主义式的一种“聊天”。说真的，我很庆幸能够关注到这么优秀的up主，身为学生我感到敬畏，作为一名粉丝我感到喜悦，深深叹服于up主的才识，愿每一个人都能有像二舅和up主一样打出一手好牌,29天前发布
15940,虚浮凌云万丈才，一生襟抱未曾开,29天前发布
15941,不夸张地说，这十分钟比我上半年看的国产电影都强。,29天前发布
15942,好舒服,29天前发布
15943,想不出来该怎么描述，那就投两个币，以表敬意,29天前发布
15944,第一次看的时候百来万播放量，up主90万粉丝，现在翻倍了，估计过几天还得翻个倍[点赞],29天前发布
15945,外甥像舅 你跟二舅一样有才华,29天前发布
15946,哈哈哈哈??超豪華OK[笑哭],29天前发布
15947,平凡而又伟大的活着，好感动。,29天前发布
15948,视频版心灵鸡汤[嗑瓜子],29天前发布
15949,我这几天看这视频观看人数就没下过十万[笑哭],29天前发布
15950,认真活的人不需要观众,29天前发布
15951,这个视频给我的感觉就是中国版的《阿甘正传》，二舅平凡而又伟大,29天前发布
15952,艺术需要逻辑，而现实不需要。,29天前发布
15953,厚厚的历史感,29天前发布
15954,不管用什么句子去评价二舅，都显得有些浅薄了，因为二舅度过了一个有深度和有厚度的人生！,29天前发布
15955,有种读了一篇上佳的高中语文课文的错觉,29天前发布
15956,不知道为什么看得我眼泪忍不住[大哭][大哭][大哭],29天前发布
15957,二刷了[打call][打call][打call],29天前发布
15958,前两分钟是内核,29天前发布
15959,反复观看，可以细节一点写一篇小说呀up,29天前发布
15960,感动，敬佩,29天前发布
15961,身教大于言传,29天前发布
15962,这不得进入站必刷,29天前发布
15963,祝二舅一直快乐下去,29天前发布
15964,上天给了剧本就接着，甭管好赖，接着演。不到最后一刻你怎么知道它的结局呢？,29天前发布
15965,伟大出自平凡,29天前发布
15966,事在人为，尽人事而听天命。首先就是要尽人事，尽自己最大的努力，过后才不会后悔，敬二舅，又给了我奋进的动力。人这一生实在是难熬又难缠，回看满是遗憾，未来又不知前路还有多远。希望我可以在这漫漫人生路找到自己的生活态度。,29天前发布
15967,二舅坐井观村木匠三日，村木工达军工认可超豪华OK水平。二舅如观硅谷华为NASA高流航天部三日，说不定今天华为Mate在美帝卖五万，在大陆只卖一万还赠苹果；马斯克的星链成为二舅星网的周边附庸产业了。当年二舅不是没能力治好自已的腿，二舅只是错看了那本并无答案的书。二舅的遗憾在于他只实践了他能看懂的教程，而没有接触到并啃下他真正需要的教程，他要是有个导师就好了。,29天前发布
15968,二舅太好了。祝福二舅和姥姥！,29天前发布
15969,希望能活的像二舅一样充实,29天前发布
15970,感觉像读了一本小说_(:з」∠)_,29天前发布
15971,好像我二舅啊，高考前摔断了胳膊，没有钱复读,29天前发布
15972,@冬玖- 真的太绝了这个历史老师,29天前发布
15973,敬二舅,29天前发布
15974,认真而努力的生活的人值得尊重,29天前发布
15975,敬二舅,29天前发布
15976,讲的真好。,29天前发布
15977,鳐鱼有鳐鱼的人生,29天前发布
15978,真的很有深度，看不腻，感觉好像平凡的世界,29天前发布
15979,真的很有深度，看不腻，感觉好像平凡的世界,29天前发布
15980,今日份治愈,29天前发布
15981,这几天我一直再搜cd随身听。科技在进步，但是要面对大众，这种对视觉听觉等艺术类的呈现在退步。经典艺术感受的还是留给了追求品质小众。对于便携设备，CD随身听80-90年代的是经典，音质超好，磁带随身听是密度宽容度最好的。后期的设备只是为了满足大众需求，追求的是一种快节奏，简便的呈现，对于品质大大降低，尤其是到了电脑，手机这个时代。今天看到这个短片，感觉连纪录片都开始迎合大众了。。。[捂脸][捂脸][捂脸]从网红开始，唱歌表演水平已经比偶像派降低了标准，更别说实力派了。现在连纪录片都走快节奏路线了。。。估计以后经典的东西会越来越少，中低水平的作品会越来越多。,29天前发布
15982,有点王家卫的风格,29天前发布
15983,同一个故事，有人看到生活不易，有人看到不屈努力，有个看到沟搭妇女。我只能说仁者见仁，毕竟故事是别人的，感受是自己的。如果有人要一句一点的去扣里面的内容是否真实，一般有这种精神的，我听说有一种被称做鉴证派历史学家，一种被称做杠精。,29天前发布
15984,牛,29天前发布
15985,"每个人都在勇敢努力的生活
生活总该迎着光亮
共勉",29天前发布
15986,[给心心][给心心][给心心],29天前发布
15987,啊巴,29天前发布
15988,我们的现实中，又有多少个二舅[笑哭],29天前发布
15989,突然想到了我外公，那个年代的人仿佛手都很巧，可以拿几块木头做一个凳子、椅子之类的~,29天前发布
15990,吹出的是故乡的袅袅炊烟、缥缈的村庄、儿时的玩伴、窗前的那片月光。是田里的蛙声虫鸣，是外公抽旱烟时的咳嗽，是母亲站在家门前的大树下唤儿吃饭的声音。一个独坐在城市的黄昏中，高楼人潮渐被故乡的风景所替代，就这样被故乡含情脉脉的暖风熏着———醉了...可慢慢的有些忧伤，因为美好的曾经已远去,29天前发布
15991,苦难永远不能被歌颂，二舅永远值得被尊敬,29天前发布
15992,如果用鲁迅的笔风写呢[思考],29天前发布
15993,平凡的人，不平凡的人生。。对二舅由衷的敬佩,29天前发布
15994,敬二舅,29天前发布
15995,前三年有点龙场悟道的意思,29天前发布
15996,吾生也有涯，而知也无涯,29天前发布
15997,“二舅总有办法”，其实不是二舅总有办法，而是他总有一颗想要活下去的乐观坚韧的心，一颗不怕困难勇往直前心。感谢二舅！,29天前发布
15998,敬二舅！,29天前发布
15999,刚开始看的时候惊叹文案透露出的那种冷峻的幽默，看到最后发觉幽默的本质不是来自于文案，而是二叔一生的写照，就算人生苦楚也要心怀幽默，乐观的向前看,29天前发布
16000,在这个疫情不断，生活停滞，时间和暂停一样的背景下，与其浑浑噩噩不如做一些有意义的事情吧,29天前发布
16001,"仿佛奥斯特洛夫斯基+海明威+鲁迅+余华[支持][抱拳]
(对吧，处处仿佛有熟悉的味道)",29天前发布
16002,看完二舅，只觉得自己这些年上学学到的东西太少了,29天前发布
16003,可惜没让我缓解压力，因为说的都是我与知道相似的；我的压力不在于此。,29天前发布
16004,我班主任推荐哇,29天前发布
16005,@远涉-不归,29天前发布
16006,敬二舅,29天前发布
16007,太感人了  二舅一定要快快乐乐的！,29天前发布
16008,平凡而伟大,29天前发布
16009,祸兮福所倚，福兮祸所伏。,29天前发布
16010,从二舅身上，我看到了普通人平凡的伟大，看到了他的微不足道，看到了他的隐忍坚毅，看到了他的超然物外，也看到了他的默默付出，宁静乐观，坚守初心。他只是个再平凡不过的人，或许，也是个德高望重的人。活在当下，是他一生的真实写照，排除万难，争取胜利，是他内心的独家告白。他是传统中国人的映射，也是现代中国人的航标。,29天前发布
16011,普通人也能活出高贵的人生,29天前发布
16012,头脑一热英勇的死去，怀揣使命卑微的活着,29天前发布
16013,视频刚开始的时候，我竟然看上了这个房子,29天前发布
16014,有各种各样的生活，没人能告诉你什么样的生活是美好的,29天前发布
16015,会不会这个视频在教室里给同学们上课学习用[doge],29天前发布
16016,我外公跟二舅真的很像，有时候看着就模糊了，一样的腿部不方便，一样的晚年，一样的木匠，一样的乐观，85岁了，希望外公永远开心健康，陪我们久一点，再久一点,29天前发布
16017,一晚上涨60w粉丝，破纪录了[2233娘_第一],29天前发布
16018,二舅属于不幸的天才，放平了心态，在普通人的世界里做到了好的兼容，这并不能缓解普通人的焦虑。,29天前发布
16019,二舅属于不幸的天才，放平了心态，在普通人的世界里做到了好的兼容，这并不能缓解普通人的焦虑。,29天前发布
16020,@悄悄爱剪辑,29天前发布
16021,活着的是自己的一生,29天前发布
16022,我眼睛红了 泪没流出 心里哭惨了,29天前发布
16023,这不就是躺平，,29天前发布
16024,感觉自己不配评论,29天前发布
16025,第一遍看的时候我想起了泰戈尔的一句话，世界以痛苦亲闻着我却要我报之以歌，第二遍的时候却觉得二舅是世界以痛苦吻我我却报之以歌[保卫萝卜_哭哭][保卫萝卜_哭哭],29天前发布
16026,本来不想跟风，但是点进来发现确实是个很棒的视频,29天前发布
16027,慕名而来,29天前发布
16028,@颭拂,29天前发布
16029,坦然接受命运，脚踏实地，我们终将走向胜利。,29天前发布
16030,年度最佳视频,29天前发布
16031,看第一遍感觉很平淡，第二遍感觉很敬佩他，第三遍我看哭了,29天前发布
16032,"二舅坐井观村木匠三日，村木工达军工认可超豪华OK水平。二舅如观硅谷华为NASA高流航天部三日，说不定今天华为Mate在美帝卖五万，在大陆只卖一万还赠苹果；马斯克的星链成为二舅星网的周边附庸产业了。当年二舅不是没能力治好自已的腿，二舅只是错看了那本并无答案的书。二舅的遗憾在于他只实践了他能看懂的教程，而没有接触到并啃下他真正需要的教程，他要是有个导师就好了。
        437期睡前消息马督工提到“中国媒体还是应该多关心国内的科技打假问题，关心国内的生育跳崖式下跌问题。”如果像二舅这种百里挑千里挑一的人才对科技打假和生育下跌贡献都不大，我们在激烈的国际竞争当中前途真的就堪忧了。",29天前发布
16033,浮生一日,29天前发布
16034,二舅太牛了 我言语匮乏都形容不来那种感觉 就是身处命运的漩涡 但是从来没有放弃过对生活的希望 非常非常努力 认真地生活 太厉害了,29天前发布
16035,不去遗憾，永不回头，勇往直前，做最快乐的自己。,29天前发布
16036,转发投币点赞[点赞][点赞][点赞],29天前发布
16037,之前也有类似纪录片但热度和这个不能比，你看微博的热度还是远远高于b站的,29天前发布
16038,平凡而又充实  足矣,29天前发布
16039,真正的艺术即生活，二舅的一生就是艺术,29天前发布
16040,哇，上次看这个视频UP才105万粉丝，这次看就180万了[惊讶],29天前发布
16041,我在想，当二舅碰到那个医生，只是笑笑的时候，那是怎样的豁然？,29天前发布
16042,遗憾谁没有呢？做个第二快乐的人 不回头看！,29天前发布
16043,敬二舅,29天前发布
16044,不是医生打坏的,29天前发布
16045,敬二舅,29天前发布
16046,二舅现在也是名扬天下,29天前发布
16047,没啥感触 怎么那么火,29天前发布
16048,告诉你要“排除万难”的，就是应该为这些“难”负责的但又不想负责的那帮无赖。,29天前发布
16049,词很好，然而我没看懂，没看懂啥，我也不知道。,29天前发布
16050,你看，二舅总有办法,29天前发布
16051,B站的二舅都很牛,29天前发布
16052,@匿名鹿人,29天前发布
16053,虽然很尊敬二舅，但是不上学不是二舅自己选择的吗？这条路确实是二舅自己走错了啊，为什么大家都看不到这点呢,29天前发布
16054,很幸运可以在B站上看到这样的作品,29天前发布
16055,作为一个天才少年，在经历巨大的身体打击下并未击垮，而是另寻出路，将所遇之事，做到出彩，我命由我不由天。就跟最后笔记本上写的一样，“下定决心，不怕牺牲，排除万难，去争取胜利”。我们生活在一个充满机遇的时代，理应过的更丰富。,29天前发布
16056,罗曼罗兰说过：“世界上只有一种真正的英雄主义，那就是认清生活的真相，并且仍然热爱它。,29天前发布
16057,二舅让我想到了大喜哥。都是令我敬佩的英雄主义者。,29天前发布
16058,周俊秀他的二伯，是这个时代的黑暗与现实。尊唐讲述他的二伯，是这个时代的光明又温暖的路灯。,29天前发布
16059,他公平[大哭][大哭][大哭][大哭],29天前发布
16060,尽人事，听天命！冷漠的人谢谢你曾经看轻我，让我不低头勇敢的活！,29天前发布
16061,终于见到了一个投币比点赞多的好视频了,29天前发布
16062,卑微的伟大着,29天前发布
16063,人生海海,29天前发布
16064,二舅说：“他公平”。[大哭][大哭][大哭],29天前发布
16065,人生海海，山山而川,29天前发布
16066,@栖蝶蓝殇禾,29天前发布
16067,11万+正在观看[热词系列_知识增加],29天前发布
16068,天行健,29天前发布
16069,向前看！你能改变的只有现在、未来！,29天前发布
16070,果然，触动人心的语言有时候只有母语才能达到,29天前发布
16071,看了这一个视频就关注博主了。能做到这种水平的视频，这世界上已经不多了,29天前发布
16072,"下定决心
排除万难
不怕牺牲
去争取胜利",29天前发布
16073,敬二舅，往前走就对了。,29天前发布
16074,@Rorsharch,29天前发布
16075,人生苦短,29天前发布
16076,不错,29天前发布
16077,他大舅他二舅都是他舅[doge],29天前发布
16078,心里有千言万语 一时不知该说哪句…敬二舅,29天前发布
16079,问二舅好,29天前发布
16080,满怀希望就会所向披靡,29天前发布
16081,三连了玛德,29天前发布
16082,@z红与黑c,29天前发布
16083,致敬二舅,29天前发布
16084,希望治好了全体人民的精神内耗,29天前发布
16085,虽有遗憾，并无后悔,29天前发布
16086,二舅用自己的一生告诉了我们，作为一个中国人，应该怎么迎接生活。,29天前发布
16087,这文案绝了，可以扩充一下写成小说吗！,29天前发布
16088,[热词系列_泪目][热词系列_泪目][热词系列_三连][热词系列_三连][热词系列_三连],29天前发布
16089,。。。。你这个文采，写什么都是佳作，我很喜欢,29天前发布
16090,他诉说的不是二舅 而是自己向暖的心??,29天前发布
16091,想起了我父亲，平凡而又倔强顽强的老头，敬岁月,29天前发布
16092,我外婆如果还在世，应当已经95岁了[口罩][口罩],29天前发布
16093,来源于生活的文学S,29天前发布
16094,别在这里发电（尤里）,29天前发布
16095,@环岛型cookie 好厉害,29天前发布
16096,二舅的乐观积极让人致敬，但年轻人不应止思于此，而是要投身于社会主义现代化建设和新农村建设，让更多的“二舅们”不再“不得不”背负苦难，让他们可以体面地工作，让他们的生活环境得到改善，让凋敝的农村更便利，让个体的小才能团结起来成为集体的大智慧，让他们融入到社会主义新中国中，要“不怕牺牲，排除万难，去争取胜利”的正是我们！,29天前发布
16097,《苦难给我们带来了什么》,29天前发布
16098,别在这歌颂苦难,29天前发布
16099,别在这歌颂苦难,29天前发布
16100,@Micoconut 很好看,29天前发布
16101,??,29天前发布
16102,[打call],29天前发布
16103,卧槽，昨天刚上热门我关注的，那会儿才90w，现在都一百多了……,29天前发布
16104,牛逼,29天前发布
16105,“他公平”,29天前发布
16106,[支持][支持][支持][支持]口才有限，只想点赞，赞二舅，赞up主,29天前发布
16107,所以说要开心啊，为什么非得想那些不开心的事嘞@喝瓶汽水压压惊,29天前发布
16108,说实话我真的很肤浅 我想把给人打针的医生揍一顿[囧],29天前发布
16109,强烈建议二舅开自己的视频号,29天前发布
16110,入站必刷安排起来！！！！！！！！！！！,29天前发布
16111,或许我们做一个没那么努力的普通人挺好的，好好的生活，好好的活着，二舅也是在好好的生活，好好的活着。,29天前发布
16112,文案写的真好,29天前发布
16113,在我心里，我的哑爹是跟视频中的二舅一样的存在[爱心],29天前发布
16114,平凡而伟大,29天前发布
16115,平凡的人各自有各自的平凡，亦有各自的遗憾,29天前发布
16116,当代散文诗！,29天前发布
16117,好的视频，好的故事，好的评论，好的反响。,29天前发布
16118,有点象我二舅，真的也是二舅,29天前发布
16119,感谢,29天前发布
16120,这么天才且十分努力的二舅最后却过上了这样的人生，我感受到的不是治愈而是压抑,29天前发布
16121,"这生命，对每个人，都不公平，也没道理
只能扑向，泥泞迎向，那阵骤雨，由不得你
如果生命，对每个人，都不公平，也没道理
那就让我，带着孤寂，继续前进，直到光明——《逆鳞》",29天前发布
16122,五味杂陈，新生敬佩。,29天前发布
16123,恨有道而无凤，叹非时而有麟,29天前发布
16124,单身万岁,29天前发布
16125,辛苦,29天前发布
16126,第二快乐的人，就是从不回头看的人。。,29天前发布
16127,敬二舅,29天前发布
16128,虽然我们叫他歪子，但是他比我们每一个都要正,29天前发布
16129,一种莫名的凄凉感[委屈]，人生其实是一种无奈！希望每个人生活的美满一些[保佑],29天前发布
16130,"从不回头看的人T_T
不畏将来 不念过往",29天前发布
16131,不知是否是巧合,29天前发布
16132,太棒了,29天前发布
16133,居然上热搜了，意料之外！真的拍的很好看,29天前发布
16134,被感动到了,29天前发布
16135,"这个视频
明面上表达对二舅的敬意
实际上，这只是把《活着》，雕饰的稍微美好一点罢了",29天前发布
16136,敬二舅,29天前发布
16137,如果这个视频的文案以后在考试里出现，我不会感到意外,29天前发布
16138,建议写进语文教材,29天前发布
16139,伟大的悲剧,29天前发布
16140,一边是我的二舅，一边是江西省的周结，够魔幻的,29天前发布
16141,是不是很多人眼里，我的父亲什么都会干。,29天前发布
16142,11万+在看？,29天前发布
16143,这是我有史以来看到最像脱口秀而又禅理的文案，没有一句废话，就连标点符号都带着文化，如果没有强大的文字功底，这篇小作文做不到这么行云流水，字字玑珠，全是大白话，而又白话的那么哲理，有点当年明月《明朝那些事》的味道，很像很像，看似漫不经心的讲述，实则笑中带泪，一句一个包袱。11分27秒，看了2遍还不过瘾，写的怎么这么好[捂脸],29天前发布
16144,@出完皮肤就削派克行,29天前发布
16145,苦难不值得歌颂,29天前发布
16146,我们的父辈，撑起来我们的的过去,29天前发布
16147,敬二舅,29天前发布
16148,活在自己认为美好的当下，感谢过往云烟般的经历，不卑不亢，不喜不躁，人生理应如此,29天前发布
16149,人类高质量长视频,29天前发布
16150,不平凡却甘愿平凡，平凡却不平凡,29天前发布
16151,敬二舅,29天前发布
16152,市井藏龙,29天前发布
16153,这个文案好，现在的小破站有这种质量的视频很难见了,29天前发布
16154,@导演小策,29天前发布
16155,唉。。以前农村的那些所谓的医生啊制造了多少悲剧和遗憾..,29天前发布
